docno,first_letter_category,creation_date_category,years_category,relative_pageviews_category,gender_category,page_subcont_regions,rel_docno
44301313,l-r,2012-2016,21st century,Medium-Low,Unknown,['Western Europe'],"{46704128, 1592130, 30231811, 19162266, 37921587, 54620084, 54218839, 30713912, 53414042, 30204091}"
36628410,l-r,2012-2016,21st century,Medium-High,Unknown,['Northern America'],"{4681826, 20692835, 16974885, 58888327, 64567463, 4608430, 2410832, 5191665, 28011505, 878488}"
45671774,a-d,2012-2016,Unknown,Medium-High,Unknown,['None'],"{971880, 25839313, 59715283, 39315316, 27794069, 47745588, 45476250, 23199100, 529277, 45669790}"
50945714,s-,2012-2016,Pre-1900s,Medium-Low,Unknown,['None'],"{50810339, 51170149, 50809387, 50768027, 50809007, 50749658, 51011259, 50955004, 50811005, 50808671}"
49998461,e-k,2012-2016,Unknown,High,Unknown,['None'],"{1356163, 969188, 1386057, 961519, 1355920, 1332048, 890837, 888442, 784506, 15054237}"
52308230,s-,2012-2016,Unknown,High,Unknown,['Melanesia'],"{64597984, 64367489, 33986, 5447139, 64294475, 64338539, 64433204, 64323189, 6988763, 1041693}"
51723838,e-k,2012-2016,20th century,Medium-High,Man,['Northern Europe'],"{211106, 13035459, 4241576, 210955, 68953365, 13362966, 19822297, 10501402, 24343164, 8259935}"
35882506,s-,2012-2016,20th century,High,Unknown,['None'],"{39737592, 6140034, 11635010, 39717484, 57874072, 39745298, 54335447, 621624, 69517435, 4607133}"
39855840,s-,2012-2016,20th century,Medium-High,Unknown,['None'],"{36036485, 4049702, 25281479, 25709129, 15773769, 18104269, 40192113, 15693784, 25664922, 5688127}"
41577685,a-d,2012-2016,21st century,Medium-High,Unknown,['Western Asia'],"{44591147, 39584363, 62319340, 58071116, 26526992, 61690545, 55471123, 43385492, 41206934, 41418491}"
51396743,a-d,2012-2016,20th century,Medium-High,Unknown,['None'],"{62995490, 61375076, 5444677, 57362077, 47549157, 65153489, 48044888, 69070842, 62368860, 60170397}"
44632586,s-,2012-2016,21st century,Medium-Low,Unknown,['Northern America'],"{1760426, 33538955, 32777228, 10509976, 51359443, 10010996, 28436212, 63499638, 27430104, 17512479}"
47083707,a-d,2012-2016,Unknown,High,Unknown,['Eastern Europe'],"{39809152, 55927325, 21896, 55641482, 6287243, 55709708, 13848208, 11764146, 39206548, 41546493}"
41968585,l-r,2012-2016,20th century,Medium-High,Unknown,['None'],"{5034912, 1109569, 1009892, 5343909, 10387077, 53879559, 5905817, 825722, 1121532, 12295421}"
46531699,e-k,2012-2016,21st century,Medium-Low,Unknown,['Northern Europe'],"{10534336, 4129633, 62413058, 11539047, 35355854, 4129710, 13212112, 23215376, 19106068, 52332473}"
36307532,l-r,2012-2016,Pre-1900s,Medium-High,Unknown,['Western Asia'],"{178720, 61709443, 16031942, 15868840, 62079593, 26013898, 34057451, 37203727, 9268952, 67591230}"
39807819,l-r,2012-2016,20th century,High,Unknown,['None'],"{66492705, 57757957, 2648713, 63386546, 32659026, 63779410, 2667318, 46616023, 53780630, 28714395}"
38264234,e-k,2012-2016,21st century,Medium-High,Unknown,['None'],"{46455650, 43112164, 57474630, 25462124, 42888334, 24389262, 69214896, 2312402, 11190132, 20441402}"
51109302,s-,2012-2016,Pre-1900s,Medium-High,Man,['None'],"{7998337, 23585576, 18059721, 64455021, 1547999, 65076790, 61064983, 35649914, 64391069, 7446943}"
43091622,s-,2012-2016,21st century,High,Unknown,['Eastern Europe'],"{6183877, 2362214, 38709599, 37240392, 41373193, 7804684, 2914252, 38676216, 12662653, 10842687}"
43390495,e-k,2012-2016,21st century,High,Unknown,['Western Europe'],"{46757730, 4542693, 21907339, 16176760, 44355341, 2332654, 37921647, 23670488, 27603418, 9905852}"
37934355,e-k,2012-2016,20th century,High,Woman,['Western Europe'],"{42756576, 37934979, 476807, 1290119, 595185, 38980085, 39177463, 1276890, 1285499, 39132413}"
49049283,a-d,2012-2016,20th century,High,Unknown,['Southern Europe'],"{53174883, 1495688, 49049481, 31464170, 46321132, 58531600, 61910289, 54282812, 53196286, 441919}"
41386653,s-,2012-2016,Pre-1900s,High,Unknown,['Eastern Asia'],"{64219104, 222657, 44066439, 38387211, 29411229, 251856, 4932914, 4764243, 22392889, 63852189}"
40005896,e-k,2012-2016,Pre-1900s,Medium-High,Unknown,['None'],"{62419680, 12704996, 57370887, 8794601, 4356142, 12755888, 18378295, 57451160, 66025338, 440094}"
49842103,l-r,2012-2016,21st century,High,Unknown,['None'],"{42902502, 41468711, 28234983, 49722026, 47432141, 16475950, 28398705, 62144210, 34159635, 34166492}"
49307554,s-,2012-2016,21st century,Medium-High,Unknown,['None'],"{47781088, 68609700, 47600362, 68636715, 68636779, 47800619, 49298417, 47781778, 47587101, 66156094}"
51305327,a-d,2012-2016,21st century,High,Unknown,['Eastern Europe'],"{51305376, 25998080, 13603493, 51304776, 10591051, 33775249, 67683058, 61659699, 52152439, 55760347}"
62738560,s-,2017-2022,20th century,Low,Unknown,['Western Europe'],"{2005572, 10402437, 38568006, 4584327, 28967784, 59892841, 9504624, 296882, 27977554, 62811609}"
69582942,a-d,2017-2022,20th century,Medium-Low,Man,['Western Europe'],"{15482242, 53837412, 47943236, 6479946, 65897650, 12458642, 13560981, 39743222, 25769176, 43656697}"
66067110,e-k,2017-2022,Unknown,Low,Unknown,['None'],"{62445634, 1276905, 57772298, 45264844, 1405010, 55548690, 476213, 41528117, 1329461, 37759199}"
65715885,a-d,2017-2022,20th century,Low,Unknown,['None'],"{65716320, 3127400, 65734701, 65715248, 65736531, 57572181, 52820565, 65720856, 47449881, 30843743}"
60072180,a-d,2017-2022,Unknown,Medium-High,Unknown,['None'],"{47668224, 56932960, 4952355, 22666505, 34315179, 61501778, 46246804, 47522806, 27433623, 67733623}"
66010067,l-r,2017-2022,Unknown,Low,Unknown,['Northern Europe'],"{4905313, 1355846, 2584875, 39155762, 15640754, 63731508, 63003733, 5715638, 54349241, 53372703}"
59272457,e-k,2017-2022,20th century,Medium-High,Woman,['Northern America'],"{62011841, 63328291, 59569925, 63256520, 52495696, 66357620, 61691609, 56931098, 47875484, 55432061}"
66170776,e-k,2017-2022,20th century,Low,Man,['None'],"{46785063, 43512231, 60353769, 62808492, 62850157, 62822161, 60255347, 1367256, 62830074, 46785086}"
55118668,l-r,2017-2022,20th century,Medium-Low,Unknown,['Northern America'],"{40784032, 40809216, 55306850, 1824068, 40448815, 34230064, 25060208, 9211537, 21846813, 32070750}"
58612143,s-,2017-2022,Unknown,Low,Unknown,['None'],"{42291779, 7427466, 41816107, 51796780, 12899571, 34017878, 58615254, 34356249, 56388474, 8773535}"
61294603,s-,2017-2022,Pre-1900s,Low,Man,['None'],"{64397921, 61280610, 64286275, 26427875, 32937507, 44553798, 33570055, 32595274, 50978164, 23478013}"
69138439,l-r,2017-2022,20th century,Low,Man,['Eastern Europe'],"{52112608, 47611393, 57880002, 46754276, 28113220, 14584844, 22030770, 29115123, 7270876, 22547676}"
55466563,l-r,2017-2022,Pre-1900s,Low,Man,['None'],"{30419107, 7675943, 35542666, 69079722, 2301072, 5667025, 31723734, 13268249, 28121082, 6894205}"
53079779,a-d,2017-2022,Pre-1900s,Low,Man,['None'],"{53722560, 53829123, 53809933, 53829966, 50186224, 53776721, 53608756, 53782932, 53721113, 53618970}"
67547974,e-k,2017-2022,Pre-1900s,Low,Man,['None'],"{24172197, 66810342, 34790342, 40904811, 66845082, 40673908, 40053621, 62724948, 40006842, 40866620}"
67675757,l-r,2017-2022,Unknown,High,Unknown,['None'],"{37928580, 69744581, 2600038, 65027404, 29208077, 15201807, 2410832, 56061360, 58668885, 23462713}"
55356073,l-r,2017-2022,Unknown,Medium-Low,Unknown,['None'],"{13433156, 67586158, 29617648, 51232369, 25659090, 42626612, 13485429, 62430390, 2557529, 53462142}"
61126082,s-,2017-2022,Unknown,Medium-Low,Unknown,['None'],"{57264704, 61062824, 61400479, 61400776, 51174098, 63317206, 21889912, 65939324, 31959070, 19941343}"
66988845,l-r,2017-2022,21st century,Medium-High,Unknown,['South-eastern Asia'],"{69189047, 36066338, 31817218, 27890727, 53831054, 29433966, 65787284, 10995637, 56285879, 25586015}"
62864518,a-d,2017-2022,21st century,Low,Unknown,['Eastern Africa'],"{61381028, 52758695, 56674668, 49957488, 67957719, 56661428, 67262230, 55648375, 64787256, 58395263}"
54282008,l-r,2017-2022,Unknown,Medium-High,Unknown,['None'],"{60990912, 654467, 4510251, 38036628, 3853974, 11320567, 649912, 21776377, 650588, 7618045}"
53990551,a-d,2017-2022,Unknown,Medium-Low,Unknown,['None'],"{45546625, 63133698, 53853802, 54000525, 53931981, 45647315, 45700086, 56392343, 53921785, 54140092}"
64065121,e-k,2017-2022,Unknown,High,Unknown,['None'],"{20887808, 28214822, 41468903, 52945834, 28310859, 29841329, 28969746, 69834995, 24535988, 18651642}"
58699235,e-k,2017-2022,20th century,Medium-Low,Man,['None'],"{7237120, 12883780, 15580744, 49305353, 17580877, 12883313, 42697907, 5030294, 48251581, 7097023}"
61764387,e-k,2017-2022,21st century,Medium-Low,Unknown,['Eastern Africa'],"{32755136, 6988352, 46757730, 4542693, 41604613, 48422996, 26108501, 35739703, 16158652, 8379262}"
67901559,s-,2017-2022,21st century,Low,Unknown,['Northern Europe'],"{52606432, 25998080, 67894342, 8887271, 46203751, 59801869, 14753197, 59015601, 24489079, 62475451}"
52839191,l-r,2017-2022,21st century,Low,Man,['None'],"{12998464, 62964896, 52124674, 40657224, 20881134, 57854068, 38271093, 42889751, 11945241, 12939805}"
61264142,e-k,2017-2022,Unknown,Medium-Low,Unknown,['None'],"{66482593, 56687429, 5906889, 40937323, 60504813, 63386546, 3392274, 21051957, 9290039, 62179417}"
53945817,s-,2017-2022,20th century,Medium-Low,Man,['None'],"{53782496, 22926087, 18845001, 53378604, 59221646, 53735823, 2925688, 13348025, 29661563, 58022397}"
63979454,a-d,2017-2022,Unknown,High,Unknown,['None'],"{61124705, 13531873, 30264931, 21806241, 68881575, 55709708, 2678996, 43568313, 56117371, 12234302}"
52852632,e-k,2017-2022,21st century,Low,Unknown,['None'],"{51451456, 50632545, 54237152, 61788228, 61795975, 52758695, 51516846, 49532335, 34258353, 51176722}"
61786542,s-,2017-2022,21st century,Medium-High,Unknown,"['Northern Europe', 'Western Asia', 'Northern America', 'Western Europe']","{42550081, 42753804, 52972668, 51321906, 48430388, 43366196, 52098522, 59604956, 56392925, 55812062}"
60593784,l-r,2017-2022,21st century,Medium-Low,Unknown,['None'],"{54762816, 56455780, 65866820, 43650372, 55294345, 51124912, 50544080, 50409652, 67750646, 62311455}"
55249557,e-k,2017-2022,Unknown,Medium-High,Unknown,['Central Asia'],"{67598146, 27172162, 8963431, 15154216, 8467882, 59749162, 55235192, 40602680, 55319003, 54656381}"
54216488,a-d,2017-2022,21st century,Medium-High,Unknown,['None'],"{46925828, 26215460, 5015046, 9755591, 22431689, 47496073, 9448879, 56988307, 64508339, 17924371}"
68955172,a-d,2017-2022,21st century,Medium-Low,Unknown,['Eastern Europe'],"{55530947, 41661958, 10090379, 57093773, 37140750, 56766511, 26058354, 42780210, 10944408, 27167389}"
62795711,s-,2017-2022,20th century,Medium-High,Man,['Western Europe'],"{58551555, 49660292, 60183013, 18936485, 60637606, 64191335, 55973450, 45187308, 2874644, 47793080}"
53014646,s-,2017-2022,Unknown,Medium-High,Unknown,['Western Asia'],"{63696229, 66980645, 38401705, 38478154, 38403274, 38496363, 38408271, 67258514, 19483990, 47847927}"
64234525,s-,2017-2022,Unknown,High,Unknown,['None'],"{24811768, 42756576, 31437795, 35152197, 31572104, 22479660, 34118774, 25897398, 31437176, 40867834}"
65527691,a-d,2017-2022,20th century,Medium-High,Man,['None'],"{49278914, 67777315, 65550821, 56744811, 57781931, 66246861, 47046547, 18804791, 68674393, 23387391}"
64562495,a-d,2017-2022,Pre-1900s,Medium-Low,Man,['None'],"{7761540, 59461962, 41511212, 59221646, 19282258, 64461970, 26979670, 7761559, 5433174, 66911543}"
53445450,l-r,2017-2022,Pre-1900s,Medium-Low,Man,['None'],"{55972481, 20254242, 41651692, 28497296, 2700497, 3216244, 63693749, 4985462, 1927478, 32287220}"
60425220,l-r,2017-2022,20th century,Medium-High,Man,['None'],"{4212386, 64273124, 52199525, 64370565, 11871482, 13128462, 10380240, 4426356, 21515418, 11191773}"
55233749,a-d,2017-2022,Pre-1900s,Medium-High,Unknown,['None'],"{47668224, 47315851, 48134444, 34315179, 54852108, 47267604, 47522806, 48241885, 52709341, 47513310}"
67965293,e-k,2017-2022,Pre-1900s,Medium-Low,Man,['None'],"{35758403, 6758181, 68319718, 8247115, 9180525, 22050559, 40790328, 30085627, 58548732, 40564991}"
56548409,e-k,2017-2022,20th century,High,Man,['None'],"{29664768, 35939811, 62610051, 67025605, 65508230, 66393290, 57328398, 59221776, 54334418, 12316988}"
68214378,l-r,2017-2022,20th century,High,Man,['None'],"{2014980, 69658885, 30229990, 30440676, 12191473, 44942387, 45341172, 43656697, 45282909, 54560447}"
57276639,s-,2017-2022,21st century,High,Unknown,['None'],"{17792486, 67212040, 62055723, 12424972, 41608109, 59382928, 53525622, 37960700, 9410077, 19673886}"
54024736,s-,2017-2022,21st century,Medium-Low,Man,['Southern Asia'],"{23933440, 55472160, 64040423, 59190600, 6236199, 16822087, 43212687, 68323986, 3549658, 26046878}"
59133594,s-,2017-2022,Pre-1900s,Medium-Low,Unknown,['Northern Europe'],"{35277987, 17079845, 18960742, 2321225, 28151059, 27445429, 11693846, 2665431, 26738520, 50759452}"
67923447,a-d,2017-2022,20th century,High,Man,['Northern America'],"{58345634, 13637859, 33257188, 67734791, 67971919, 65073872, 55162225, 57578228, 738389, 9995193}"
56008954,e-k,2017-2022,21st century,Medium-High,Unknown,['Central Asia'],"{60219594, 40756623, 58149328, 56166575, 1225328, 56679539, 56090808, 40764859, 64554589, 60855326}"
67423253,e-k,2017-2022,21st century,High,Man,['None'],"{26907330, 56049156, 13531819, 48690127, 23546768, 50447956, 67252121, 12357818, 12297883, 42276511}"
67491308,s-,2017-2022,Pre-1900s,Medium-High,Man,['None'],"{28027746, 7281004, 12425903, 12898737, 64188786, 66759091, 12222739, 1827445, 38993046, 7281147}"
64961698,e-k,2017-2022,Pre-1900s,Medium-High,Unknown,['None'],"{372677, 44017511, 12640649, 46877676, 39456977, 50017650, 25565779, 35829014, 64563804, 15389981}"
65677592,s-,2017-2022,20th century,High,Man,['Eastern Europe'],"{47638560, 43209602, 60392106, 60392202, 7875691, 49151826, 17313362, 42076054, 19062103, 45710360}"
59069789,l-r,2017-2022,21st century,High,Unknown,['Northern Europe'],"{61570435, 19664197, 7354693, 24399511, 67447263, 59382928, 53525622, 2853727, 39099355, 46331807}"
63698115,a-d,2017-2022,21st century,High,Unknown,['None'],"{922592, 4052513, 2206339, 51384903, 5994283, 56988307, 64508339, 22668436, 69090451, 47738587}"
