docno,first_letter_category,creation_date_category,years_category,relative_pageviews_category,gender_category,page_subcont_regions,rel_docno
36628410,l-r,2012-2016,21st century,Medium-High,Unknown,['Northern America'],"[4608430, 3234812, 16140458, 4681826, 2865059, 11637514, 8036562, 49354961, 28011505, 64508636]"
45671774,a-d,2012-2016,Unknown,Medium-High,Unknown,['None'],"[45669790, 45476250, 787507, 43596827, 20938914, 5754183, 1371942, 43969477, 3466509, 2194623]"
50945714,s-,2012-2016,Pre-1900s,Medium-Low,Unknown,['None'],"[46749605, 43549886, 49451377, 50810339, 43497161, 50954789, 49544964, 50809387, 50749658, 51002212]"
49998461,e-k,2012-2016,Unknown,High,Unknown,['None'],"[62193401, 859763, 19339035, 57940386, 888533, 44721019, 859531, 888442, 7566120, 1600953]"
52308230,s-,2012-2016,Unknown,High,Unknown,['Melanesia'],"[64294475, 64338539, 64433204, 64367489, 10241951, 33986, 8450801, 10240948, 5447139, 64597984]"
51723838,e-k,2012-2016,20th century,Medium-High,Man,['Northern Europe'],"[19822297, 211106, 24343164, 51975525, 58496827, 13035459, 22316538, 1052238, 8259935, 41056031]"
35882506,s-,2012-2016,20th century,High,Unknown,['None'],"[4607133, 6140034, 312953, 13884790, 17220620, 21782815, 24956991, 76406, 42380461, 5418149]"
39855840,s-,2012-2016,20th century,Medium-High,Unknown,['None'],"[16994096, 10042719, 15693784, 3466509, 40192113, 39808262, 3450931, 15767568, 29246717, 18758692]"
41577685,a-d,2012-2016,21st century,Medium-High,Unknown,['Western Asia'],"[42577177, 41265370, 46264336, 50061757, 44556870, 35762448, 26526992, 48571702, 36952588, 53246344]"
51396743,a-d,2012-2016,20th century,Medium-High,Unknown,['None'],"[62995490, 60170397, 62368860, 61375076, 4126967, 62374119, 50011358, 62676418, 44200973, 30579513]"
44632586,s-,2012-2016,21st century,Medium-Low,Unknown,['Northern America'],"[32777228, 28436212, 10010996, 27430104, 63499638, 17512479, 23868231, 59824035, 2900775, 59046427]"
47083707,a-d,2012-2016,Unknown,High,Unknown,['Eastern Europe'],"[31047270, 55709708, 28246909, 19483990, 21864529, 31548066, 39809152, 6268919, 49092344, 66990534]"
41968585,l-r,2012-2016,20th century,Medium-High,Unknown,['None'],"[5905817, 53879559, 53879737, 1489477, 12295421, 43624479, 5604755, 2012072, 5343909, 47745588]"
46531699,e-k,2012-2016,21st century,Medium-Low,Unknown,['Northern Europe'],"[1651653, 16709784, 2786685, 19481959, 27714091, 5092141, 12432461, 12647814, 30095742, 4810226]"
36307532,l-r,2012-2016,Pre-1900s,Medium-High,Unknown,['Western Asia'],"[38892739, 50578015, 37203727, 36676717, 3179147, 63326895, 13665006, 36423280, 27941489, 36731725]"
39807819,l-r,2012-2016,20th century,High,Unknown,['None'],"[64560550, 56590714, 1342549, 55540240, 1031257, 2648713, 9023194, 43658278, 25667125, 28714395]"
38264234,e-k,2012-2016,21st century,Medium-High,Unknown,['None'],"[69214896, 16091177, 43112164, 67093268, 42888334, 57474630, 44913354, 25462124, 6772438, 38298772]"
51109302,s-,2012-2016,Pre-1900s,Medium-High,Man,['None'],"[1042342, 1086535, 5698492, 26281999, 5698624, 31076333, 39946885, 65076790, 8247115, 5732530]"
43091622,s-,2012-2016,21st century,High,Unknown,['Eastern Europe'],"[35114675, 7907741, 1583373, 36620611, 17822263, 8475471, 24619522, 35393999, 41373193, 491365]"
43390495,e-k,2012-2016,21st century,High,Unknown,['Western Europe'],"[23670488, 27339219, 54292359, 35739703, 46925828, 17786624, 42350074, 43366196, 42550081, 52972668]"
37934355,e-k,2012-2016,20th century,High,Woman,['Western Europe'],"[38980085, 39132413, 476807, 43532115, 1273146, 8450899, 39177463, 1291028, 1281467, 1276890]"
49049283,a-d,2012-2016,20th century,High,Unknown,['Southern Europe'],"[29378217, 52049817, 68224764, 52060739, 40767168, 20429944, 65351664, 2214913, 24598368, 4713082]"
41386653,s-,2012-2016,Pre-1900s,High,Unknown,['Eastern Asia'],"[222657, 40141775, 4932914, 19156670, 15580037, 8562767, 29411229, 19178658, 41074540, 22392889]"
40005896,e-k,2012-2016,Pre-1900s,Medium-High,Unknown,['None'],"[18378295, 340008, 50547622, 68910132, 10379544, 4356142, 61409042, 39614775, 19305991, 60080378]"
49842103,l-r,2012-2016,21st century,High,Unknown,['None'],"[62144210, 2542866, 49124856, 25677017, 47432141, 2440929, 14701052, 3698537, 1643614, 50115436]"
49307554,s-,2012-2016,21st century,Medium-High,Unknown,['None'],"[25133791, 46203808, 49463032, 25133736, 39616184, 65144389, 43303780, 9955004, 10613420, 52701754]"
51305327,a-d,2012-2016,21st century,High,Unknown,['Eastern Europe'],"[51305279, 52152439, 33775249, 10591051, 61659699, 53794516, 51305257, 64554589, 53483130, 52983406]"
62738560,s-,2017-2022,20th century,Low,Unknown,['Western Europe'],"[15357507, 40626871, 15443398, 15455805, 15443250, 28014906, 27220976, 15444033, 38568006, 15457383]"
69582942,a-d,2017-2022,20th century,Medium-Low,Man,['Western Europe'],"[69040373, 53837412, 68762437, 65897650, 61747163, 26015071, 15482242, 25769176, 69868896, 51545726]"
66067110,e-k,2017-2022,Unknown,Low,Unknown,['None'],"[65786946, 58458667, 45264844, 3419049, 35520446, 41528117, 12932669, 50989979, 16591416, 10051609]"
65715885,a-d,2017-2022,20th century,Low,Unknown,['None'],"[65734701, 65716320, 65715248, 65720856, 65950172, 69611498, 65736301, 59711039, 3127400, 47117900]"
60072180,a-d,2017-2022,Unknown,Medium-High,Unknown,['None'],"[27717888, 30723170, 23021092, 42216262, 20653628, 43743156, 27514387, 59998258, 10582773, 55320909]"
66010067,l-r,2017-2022,Unknown,Low,Unknown,['Northern Europe'],"[39155762, 30269829, 44222429, 50595721, 63373200, 1355846, 1758385, 46911525, 3702202, 63731508]"
59272457,e-k,2017-2022,20th century,Medium-High,Woman,['Northern America'],"[59565518, 56931098, 59569925, 59545971, 63258865, 62011841, 63249666, 58593182, 46280154, 35235352]"
66170776,e-k,2017-2022,20th century,Low,Man,['None'],"[67451347, 66115754, 52748830, 46762167, 46785086, 8856878, 62853316, 43950686, 5653861, 9531172]"
55118668,l-r,2017-2022,20th century,Medium-Low,Unknown,['Northern America'],"[15051556, 16493526, 25490946, 55568184, 55166496, 26938233, 17939163, 40408826, 54962669, 17465535]"
58612143,s-,2017-2022,Unknown,Low,Unknown,['None'],"[34017878, 58615254, 42291779, 3790211, 14590846, 32171537, 8773535, 38232469, 60725656, 5447972]"
61294603,s-,2017-2022,Pre-1900s,Low,Man,['None'],"[41013851, 44546314, 636157, 22862809, 39890595, 50971730, 24754409, 32961357, 5178625, 2262147]"
69138439,l-r,2017-2022,20th century,Low,Man,['Eastern Europe'],"[52112608, 52787511, 2294256, 24009272, 18866528, 55880369, 25406855, 24121308, 50971979, 9261915]"
55466563,l-r,2017-2022,Pre-1900s,Low,Man,['None'],"[7675943, 13423162, 14028800, 2185798, 761812, 2943418, 160730, 37324735, 57685339, 6174878]"
53079779,a-d,2017-2022,Pre-1900s,Low,Man,['None'],"[57678320, 20848451, 53782740, 53829966, 53638980, 53619093, 66147624, 53609004, 53809812, 53893802]"
67547974,e-k,2017-2022,Pre-1900s,Low,Man,['None'],"[40904811, 33617995, 62724948, 23275307, 34790342, 24007858, 40683277, 11755427, 8895617, 55567375]"
67675757,l-r,2017-2022,Unknown,High,Unknown,['None'],"[58668885, 56117371, 62271994, 69744581, 62079859, 69834995, 21992478, 2489371, 3718572, 66518065]"
55356073,l-r,2017-2022,Unknown,Medium-Low,Unknown,['None'],"[25659090, 13433156, 13485429, 68449747, 62430390, 56305694, 54588598, 41530129, 68419909, 1386860]"
61126082,s-,2017-2022,Unknown,Medium-Low,Unknown,['None'],"[63317206, 3548916, 61062824, 44686729, 31959070, 64312297, 1770270, 43679591, 44913354, 21889912]"
66988845,l-r,2017-2022,21st century,Medium-High,Unknown,['South-eastern Asia'],"[65787284, 27890727, 66451295, 28743163, 5117943, 53831054, 20780529, 46430150, 55675770, 63311786]"
62864518,a-d,2017-2022,21st century,Low,Unknown,['Eastern Africa'],"[61270218, 68549390, 67574027, 8706744, 57100536, 3726172, 42456988, 34489980, 21678242, 56661428]"
54282008,l-r,2017-2022,Unknown,Medium-High,Unknown,['None'],"[21776377, 23179304, 654467, 21527030, 2673022, 53756044, 36281168, 11320567, 7006562, 29273374]"
53990551,a-d,2017-2022,Unknown,Medium-Low,Unknown,['None'],"[53853802, 45647315, 45546625, 53931981, 57047560, 53921785, 54462666, 53620322, 57047596, 63133698]"
64065121,e-k,2017-2022,Unknown,High,Unknown,['None'],"[29841329, 7389646, 65870310, 28214822, 57893657, 28310859, 57818908, 16862659, 18268104, 65426707]"
58699235,e-k,2017-2022,20th century,Medium-Low,Man,['None'],"[40560283, 17580877, 10134314, 23722412, 48845756, 36378247, 18298776, 7237120, 10613420, 1515367]"
61764387,e-k,2017-2022,21st century,Medium-Low,Unknown,['Eastern Africa'],"[29326153, 14358383, 53732515, 27339219, 52439668, 4542693, 46757730, 43130061, 6392747, 16158652]"
67901559,s-,2017-2022,21st century,Low,Unknown,['Northern Europe'],"[67894342, 60910327, 62475451, 63426112, 8887271, 11832939, 8887149, 63143390, 24016351, 20926072]"
52839191,l-r,2017-2022,21st century,Low,Man,['None'],"[12109699, 36183209, 51132401, 7033142, 69193815, 13292136, 31920159, 19908785, 64489009, 30540213]"
61264142,e-k,2017-2022,Unknown,Medium-Low,Unknown,['None'],"[51331272, 60504813, 60219594, 40937323, 54656381, 9604371, 3392274, 63729644, 60855326, 67807247]"
53945817,s-,2017-2022,20th century,Medium-Low,Man,['None'],"[53735823, 53799257, 53347029, 15830785, 30962458, 53693101, 16059670, 6129898, 25223823, 53370413]"
63979454,a-d,2017-2022,Unknown,High,Unknown,['None'],"[21806241, 3718572, 56117371, 2886116, 56142052, 69834995, 12036159, 1489527, 53281204, 31548066]"
52852632,e-k,2017-2022,21st century,Low,Unknown,['None'],"[51176722, 51516846, 61795975, 49532335, 52546736, 52758695, 50632545, 53694229, 62236727, 49957488]"
61786542,s-,2017-2022,21st century,Medium-High,Unknown,"['Northern Europe', 'Western Asia', 'Northern America', 'Western Europe']","[56392925, 44355341, 43366196, 42550081, 52972668, 6866904, 43390495, 8494294, 60887039, 27678860]"
60593784,l-r,2017-2022,21st century,Medium-Low,Unknown,['None'],"[54762816, 44575267, 67750646, 56455780, 44556870, 48539780, 39584363, 51124912, 61242266, 46504296]"
55249557,e-k,2017-2022,Unknown,Medium-High,Unknown,['Central Asia'],"[40602680, 12706554, 9032216, 57570375, 64057126, 37807955, 55319222, 54224276, 8291551, 8486688]"
54216488,a-d,2017-2022,21st century,Medium-High,Unknown,['None'],"[245520, 47496073, 20647399, 2006133, 53997826, 53390224, 7888655, 17203427, 37602440, 21675886]"
68955172,a-d,2017-2022,21st century,Medium-Low,Unknown,['Eastern Europe'],"[68762720, 2865059, 10385261, 37807955, 23090642, 43127740, 67591350, 57093773, 19402857, 14324065]"
62795711,s-,2017-2022,20th century,Medium-High,Man,['Western Europe'],"[61310733, 69582942, 66140520, 65140923, 47604845, 39964526, 51545726, 64605816, 49520169, 62648512]"
53014646,s-,2017-2022,Unknown,Medium-High,Unknown,['Western Asia'],"[19848839, 62647717, 3800396, 66980645, 38401705, 63696229, 27748554, 66492190, 63311786, 19483990]"
64234525,s-,2017-2022,Unknown,High,Unknown,['None'],"[31437176, 64261213, 24811768, 18637009, 34118774, 14332979, 13259893, 31415079, 38954554, 31029958]"
65527691,a-d,2017-2022,20th century,Medium-High,Man,['None'],"[23249765, 57781931, 57784018, 57767424, 62027790, 51815111, 23387391, 66246861, 53754644, 63475216]"
64562495,a-d,2017-2022,Pre-1900s,Medium-Low,Man,['None'],"[27834177, 53592397, 5782013, 9261915, 23738824, 52627480, 22166029, 66911543, 9931437, 19623380]"
53445450,l-r,2017-2022,Pre-1900s,Medium-Low,Man,['None'],"[3216244, 66470746, 40818403, 3212221, 47153755, 67041208, 23603047, 1267178, 46665802, 41425473]"
60425220,l-r,2017-2022,20th century,Medium-High,Man,['None'],"[10380240, 52199525, 50825075, 50827972, 23192793, 21049271, 4212386, 64638328, 5012082, 50825367]"
55233749,a-d,2017-2022,Pre-1900s,Medium-High,Unknown,['None'],"[47668224, 49079851, 14453658, 47315851, 27298142, 68269436, 48575198, 11698998, 14728870, 9209907]"
67965293,e-k,2017-2022,Pre-1900s,Medium-Low,Man,['None'],"[35300242, 68319718, 51039212, 12609713, 64638328, 27717888, 40181027, 28902205, 31134318, 13353659]"
56548409,e-k,2017-2022,20th century,High,Man,['None'],"[29664768, 59221776, 35939811, 12316988, 62360686, 65508230, 54334418, 66653270, 31161922, 6750225]"
68214378,l-r,2017-2022,20th century,High,Man,['None'],"[22502654, 61481875, 38270644, 45341172, 18618303, 1316056, 44429009, 44721019, 49183726, 30440676]"
57276639,s-,2017-2022,21st century,High,Unknown,['None'],"[24466577, 41660823, 67591350, 13040954, 42060013, 8965027, 20357782, 7654509, 3993071, 1015786]"
54024736,s-,2017-2022,21st century,Medium-Low,Man,['Southern Asia'],"[55197462, 57095257, 68895017, 22343621, 27941489, 7214802, 13804596, 31567773, 29617953, 5612596]"
59133594,s-,2017-2022,Pre-1900s,Medium-Low,Unknown,['Northern Europe'],"[11693846, 39614775, 67442267, 47153755, 26892935, 35805272, 2186249, 1748650, 9532231, 22735272]"
67923447,a-d,2017-2022,20th century,High,Man,['Northern America'],"[69856184, 47700901, 32034179, 2900775, 951312, 59647038, 50257918, 7160320, 16204846, 678729]"
56008954,e-k,2017-2022,21st century,Medium-High,Unknown,['Central Asia'],"[64554589, 9032216, 58149328, 56679539, 64640256, 40767168, 54656381, 64057126, 15114549, 52983406]"
67423253,e-k,2017-2022,21st century,High,Man,['None'],"[18988299, 62544665, 61867258, 45341172, 64223575, 62161736, 1307420, 61481875, 19863016, 64795813]"
67491308,s-,2017-2022,Pre-1900s,Medium-High,Man,['None'],"[56304244, 14453658, 12898737, 7281147, 55885570, 2633632, 31499502, 1126030, 5517541, 64188786]"
64961698,e-k,2017-2022,Pre-1900s,Medium-High,Unknown,['None'],"[38895532, 64533476, 2653267, 14028800, 40533429, 64731542, 69157286, 64563804, 17199349, 20301028]"
65677592,s-,2017-2022,20th century,High,Man,['Eastern Europe'],"[43209602, 60392106, 68192154, 45710360, 19062103, 67773164, 60392202, 15268714, 65488239, 69371433]"
59069789,l-r,2017-2022,21st century,High,Unknown,['Northern Europe'],"[59382928, 46318051, 14285478, 19368465, 48617854, 11509276, 19282258, 4102520, 66087066, 50171721]"
63698115,a-d,2017-2022,21st century,High,Unknown,['None'],"[51384903, 37506839, 8156932, 20964104, 50235693, 34242955, 1032295, 61862013, 34956455, 22686100]"
