docno,first_letter_category,creation_date_category,years_category,relative_pageviews_category,gender_category,page_subcont_regions,rel_docno
36628410,l-r,2012-2016,21st century,Medium-High,Unknown,['Northern America'],"[28024915, 28025553, 28025367, 27558412, 4681826, 18831214, 27558436, 4608430, 27558453, 27558664]"
45671774,a-d,2012-2016,Unknown,Medium-High,Unknown,['None'],"[45669790, 45476250, 13923050, 22846005, 19683714, 9732128, 27794069, 55299865, 6936890, 32010473]"
50945714,s-,2012-2016,Pre-1900s,Medium-Low,Unknown,['None'],"[50945647, 50811005, 50808720, 50808699, 50749658, 50809387, 50809007, 50704889, 50810339, 50808671]"
49998461,e-k,2012-2016,Unknown,High,Unknown,['None'],"[888442, 859763, 1618229, 65645896, 1355920, 1356577, 62193401, 1477822, 1356163, 2165794]"
52308230,s-,2012-2016,Unknown,High,Unknown,['Melanesia'],"[64294475, 64338539, 64433204, 6988763, 64367489, 64323189, 66491992, 23578390, 64597984, 8450801]"
51723838,e-k,2012-2016,20th century,Medium-High,Man,['Northern Europe'],"[211106, 8259935, 24343164, 19822297, 4241576, 52781921, 22316368, 51975525, 50529313, 13035459]"
35882506,s-,2012-2016,20th century,High,Unknown,['None'],"[4607133, 6140034, 2848935, 54335447, 21640929, 56150509, 4904962, 57874072, 39661984, 39737592]"
39855840,s-,2012-2016,20th century,Medium-High,Unknown,['None'],"[25664922, 4049702, 36036485, 15693784, 25613922, 40192113, 7176474, 5688127, 15773769, 43508606]"
41577685,a-d,2012-2016,21st century,Medium-High,Unknown,['Western Asia'],"[23876372, 31028666, 38382329, 26526992, 39584363, 61586885, 63413860, 48713162, 30829104, 52781816]"
51396743,a-d,2012-2016,20th century,Medium-High,Unknown,['None'],"[62995490, 60170397, 62368860, 61375076, 30579513, 48081328, 56744811, 63345295, 60324195, 65390634]"
44632586,s-,2012-2016,21st century,Medium-Low,Unknown,['Northern America'],"[32777228, 28436212, 10010996, 63499638, 54986190, 59824035, 27430104, 65294549, 33538955, 68913892]"
47083707,a-d,2012-2016,Unknown,High,Unknown,['Eastern Europe'],"[55709708, 39809152, 20573730, 11570178, 56981252, 55927325, 46257103, 37192044, 61145789, 47953012]"
41968585,l-r,2012-2016,20th century,Medium-High,Unknown,['None'],"[53879559, 5905817, 53879737, 12295421, 4138666, 5343909, 41535782, 825722, 49220613, 26419860]"
46531699,e-k,2012-2016,21st century,Medium-Low,Unknown,['Northern Europe'],"[989832, 19106068, 44706979, 46278243, 22264874, 4810226, 4129633, 4378460, 56814088, 3204542]"
36307532,l-r,2012-2016,Pre-1900s,Medium-High,Unknown,['Western Asia'],"[37203727, 468738, 46754397, 9268952, 2111751, 34057451, 2825766, 34474175, 24979081, 63584179]"
39807819,l-r,2012-2016,20th century,High,Unknown,['None'],"[1031257, 1092244, 17747336, 1736929, 1034395, 8691259, 6330748, 6515551, 38782909, 6004149]"
38264234,e-k,2012-2016,21st century,Medium-High,Unknown,['None'],"[69214896, 43112164, 38235695, 67093268, 55793076, 38263778, 501036, 64628781, 32163223, 42550021]"
51109302,s-,2012-2016,Pre-1900s,Medium-High,Man,['None'],"[45315389, 22533366, 42830134, 28787006, 1547999, 322258, 23585576, 16773930, 2873622, 31031398]"
43091622,s-,2012-2016,21st century,High,Unknown,['Eastern Europe'],"[12662653, 38473925, 7907741, 38709599, 7573220, 37240392, 22428258, 49384696, 2914252, 7213067]"
43390495,e-k,2012-2016,21st century,High,Unknown,['Western Europe'],"[2422739, 44355341, 21907339, 4542693, 46757730, 61786542, 26108501, 27603418, 64542446, 32755136]"
37934355,e-k,2012-2016,20th century,High,Woman,['Western Europe'],"[39132413, 38980085, 39177463, 476807, 19734497, 2011025, 1276890, 34825561, 1290119, 476898]"
49049283,a-d,2012-2016,20th century,High,Unknown,['Southern Europe'],"[54282812, 49049481, 46321132, 441919, 49049404, 23825791, 42068352, 7717052, 57924118, 57287510]"
41386653,s-,2012-2016,Pre-1900s,High,Unknown,['Eastern Asia'],"[222657, 63852189, 40141775, 64219104, 251856, 4052460, 61621235, 15580037, 9577010, 14537301]"
40005896,e-k,2012-2016,Pre-1900s,Medium-High,Unknown,['None'],"[18378295, 340008, 4356142, 45299658, 50547622, 42676627, 12770170, 12704996, 12739226, 440094]"
49842103,l-r,2012-2016,21st century,High,Unknown,['None'],"[62144210, 735955, 34166492, 2440929, 62630444, 17168064, 34159635, 69419166, 2542866, 47217564]"
49307554,s-,2012-2016,21st century,Medium-High,Unknown,['None'],"[49298417, 49307407, 68636779, 68627896, 68649666, 68618642, 68609700, 68636715, 66156094, 47587101]"
51305327,a-d,2012-2016,21st century,High,Unknown,['Eastern Europe'],"[51305376, 52152439, 49855793, 54495015, 51305279, 10591051, 54381745, 33775249, 53794516, 49434990]"
62738560,s-,2017-2022,20th century,Low,Unknown,['Western Europe'],"[37921587, 7487868, 62268816, 9504624, 19313897, 37090482, 58420965, 46920134, 27032885, 296882]"
69582942,a-d,2017-2022,20th century,Medium-Low,Man,['Western Europe'],"[53837412, 15482242, 68762437, 65897650, 13560981, 33872422, 18312765, 25769176, 62696387, 6693046]"
66067110,e-k,2017-2022,Unknown,Low,Unknown,['None'],"[58458667, 13299881, 65786946, 65786984, 50989979, 3621302, 57768646, 3419216, 10399159, 67421704]"
65715885,a-d,2017-2022,20th century,Low,Unknown,['None'],"[65734701, 65716320, 65715248, 65720856, 57579351, 67006679, 57572181, 65950172, 67644769, 65736924]"
60072180,a-d,2017-2022,Unknown,Medium-High,Unknown,['None'],"[10938251, 47668224, 27433623, 20653628, 46246504, 41855017, 24388445, 63844494, 25933632, 48575198]"
66010067,l-r,2017-2022,Unknown,Low,Unknown,['Northern Europe'],"[39155762, 26345310, 63543579, 53476447, 48951652, 43244434, 43244015, 47000659, 63003733, 44591065]"
59272457,e-k,2017-2022,20th century,Medium-High,Woman,['Northern America'],"[55432061, 66357620, 63256520, 59565518, 59569925, 62011841, 61691609, 50820587, 58593182, 28205818]"
66170776,e-k,2017-2022,20th century,Low,Man,['None'],"[62850157, 66115754, 67451347, 42276344, 46762167, 8103049, 62829528, 62830074, 43941242, 62808492]"
55118668,l-r,2017-2022,20th century,Medium-Low,Unknown,['Northern America'],"[55166496, 55306850, 1615911, 25490946, 40809216, 39441595, 53224042, 54881267, 61654919, 17829719]"
58612143,s-,2017-2022,Unknown,Low,Unknown,['None'],"[34017878, 42291779, 34356249, 58615254, 12899571, 15518571, 27077251, 51796780, 950216, 50707362]"
61294603,s-,2017-2022,Pre-1900s,Low,Man,['None'],"[41013851, 61280610, 61281952, 61282806, 32595274, 61441654, 59616057, 44553798, 27772866, 24007625]"
69138439,l-r,2017-2022,20th century,Low,Man,['Eastern Europe'],"[52112608, 61923318, 14584844, 53662167, 66796118, 36811064, 66384096, 66277132, 14112311, 69371433]"
55466563,l-r,2017-2022,Pre-1900s,Low,Man,['None'],"[13423162, 7675943, 13125889, 13422428, 13268249, 45243507, 13236853, 13252928, 13220474, 13422717]"
53079779,a-d,2017-2022,Pre-1900s,Low,Man,['None'],"[53722560, 53829966, 53864309, 53837223, 53829123, 53788574, 53809812, 53893802, 53808813, 53918377]"
67547974,e-k,2017-2022,Pre-1900s,Low,Man,['None'],"[66845082, 66703682, 66703585, 24172197, 67559495, 34790342, 40529394, 67549040, 41322023, 67786408]"
67675757,l-r,2017-2022,Unknown,High,Unknown,['None'],"[37928580, 58668885, 66518065, 64371472, 12766397, 6215898, 26712973, 27333891, 40251325, 49946487]"
55356073,l-r,2017-2022,Unknown,Medium-Low,Unknown,['None'],"[13485429, 51393535, 53462142, 68449747, 56305694, 55204696, 55223394, 55746903, 28525934, 55747408]"
61126082,s-,2017-2022,Unknown,Medium-Low,Unknown,['None'],"[63317206, 51174098, 5248613, 61062824, 61910724, 5396428, 5476644, 826766, 58474581, 61753358]"
66988845,l-r,2017-2022,21st century,Medium-High,Unknown,['South-eastern Asia'],"[24546953, 56285879, 47430344, 65787284, 10431427, 15355496, 41926577, 16798129, 29433966, 66451295]"
62864518,a-d,2017-2022,21st century,Low,Unknown,['Eastern Africa'],"[56674668, 64787256, 56661428, 21678242, 55648375, 62728061, 61270218, 57906196, 52758695, 66173881]"
54282008,l-r,2017-2022,Unknown,Medium-High,Unknown,['None'],"[650588, 23179304, 4510251, 649912, 654467, 11320567, 63282741, 69034600, 53756044, 22151184]"
53990551,a-d,2017-2022,Unknown,Medium-Low,Unknown,['None'],"[63133698, 53853802, 45546625, 45647315, 54000525, 45700086, 63133693, 53921785, 43148297, 53931981]"
64065121,e-k,2017-2022,Unknown,High,Unknown,['None'],"[7389646, 29841329, 58478977, 41468903, 18268104, 28969746, 30545863, 60514878, 20887808, 41225517]"
58699235,e-k,2017-2022,20th century,Medium-Low,Man,['None'],"[7237120, 10046840, 392210, 3485543, 17580877, 6407544, 7146979, 52753514, 12113035, 8553747]"
61764387,e-k,2017-2022,21st century,Medium-Low,Unknown,['Eastern Africa'],"[6988352, 4542693, 48426478, 14358383, 37515783, 48424460, 6550500, 20426704, 35739703, 50818980]"
67901559,s-,2017-2022,21st century,Low,Unknown,['Northern Europe'],"[67894342, 60910327, 3064141, 27293001, 52606432, 8887271, 4700434, 325595, 67903404, 65882480]"
52839191,l-r,2017-2022,21st century,Low,Man,['None'],"[40657224, 13529758, 28619230, 12670047, 34598076, 49284107, 22622670, 3588156, 56788328, 3527957]"
61264142,e-k,2017-2022,Unknown,Medium-Low,Unknown,['None'],"[60504813, 60219594, 40937323, 51331272, 57743651, 63518381, 63509178, 63386546, 3392274, 56687429]"
53945817,s-,2017-2022,20th century,Medium-Low,Man,['None'],"[53918377, 53808813, 53865184, 53618970, 53721113, 53722939, 53720733, 53936751, 53782740, 53788574]"
63979454,a-d,2017-2022,Unknown,High,Unknown,['None'],"[30255481, 38283100, 53281204, 65218865, 7203227, 30802999, 66517018, 42091230, 6325668, 56694560]"
52852632,e-k,2017-2022,21st century,Low,Unknown,['None'],"[61795975, 51176722, 52758695, 51516846, 54237152, 56635929, 53694229, 50632545, 55648375, 34258353]"
61786542,s-,2017-2022,21st century,Medium-High,Unknown,"['Northern Europe', 'Western Asia', 'Northern America', 'Western Europe']","[56392925, 28245494, 52972668, 44355341, 9083044, 48430388, 42753804, 42692298, 26569520, 7558795]"
60593784,l-r,2017-2022,21st century,Medium-Low,Unknown,['None'],"[44591147, 50409652, 54762816, 67750646, 52781816, 56796564, 61586885, 53983051, 62023676, 55294345]"
55249557,e-k,2017-2022,Unknown,Medium-High,Unknown,['Central Asia'],"[15154216, 40602680, 8963431, 55319222, 57837374, 37023035, 51307416, 12706554, 55235192, 20002104]"
54216488,a-d,2017-2022,21st century,Medium-High,Unknown,['None'],"[3056719, 24466577, 2544175, 47496073, 1880633, 18485314, 36926969, 69090451, 56988307, 922592]"
68955172,a-d,2017-2022,21st century,Medium-Low,Unknown,['Eastern Europe'],"[56766511, 36205382, 26556340, 57093773, 19256658, 32964848, 38423386, 55530947, 41909770, 40502905]"
62795711,s-,2017-2022,20th century,Medium-High,Man,['Western Europe'],"[47604845, 20119214, 53589047, 53575360, 18936485, 64434303, 63756119, 2874644, 13665878, 65677592]"
53014646,s-,2017-2022,Unknown,Medium-High,Unknown,['Western Asia'],"[66980645, 63696229, 38403274, 38478154, 38401705, 38496363, 58478678, 38408271, 19848839, 38488201]"
64234525,s-,2017-2022,Unknown,High,Unknown,['None'],"[31437176, 64261213, 24811768, 31437795, 35152197, 34118774, 26943977, 25897398, 31572104, 25272613]"
65527691,a-d,2017-2022,20th century,Medium-High,Man,['None'],"[65550821, 66246861, 52194901, 63475216, 57781931, 36243408, 62027790, 57784018, 23249765, 67709998]"
64562495,a-d,2017-2022,Pre-1900s,Medium-Low,Man,['None'],"[61418943, 5433174, 58022397, 19979226, 40433017, 59461962, 59221646, 7761540, 54065114, 29661633]"
53445450,l-r,2017-2022,Pre-1900s,Medium-Low,Man,['None'],"[1927478, 23603047, 28497296, 66470746, 374886, 56170383, 3705376, 2700497, 66053, 46203432]"
60425220,l-r,2017-2022,20th century,Medium-High,Man,['None'],"[52199525, 10380240, 32380222, 12715275, 10480778, 19445822, 44597030, 10347794, 4426356, 10348084]"
55233749,a-d,2017-2022,Pre-1900s,Medium-High,Unknown,['None'],"[47668224, 47315851, 54852108, 34315179, 9209907, 48241885, 47513310, 52709341, 47267604, 48134444]"
67965293,e-k,2017-2022,Pre-1900s,Medium-Low,Man,['None'],"[49242258, 2953347, 50982737, 44619474, 27629560, 13593965, 44991205, 13957610, 40486454, 58839508]"
56548409,e-k,2017-2022,20th century,High,Man,['None'],"[59221776, 65508230, 29664768, 39138778, 67025605, 12316988, 63516508, 67854026, 58692985, 63508790]"
68214378,l-r,2017-2022,20th century,High,Man,['None'],"[3642281, 11635076, 10360909, 2118721, 12648086, 11442079, 2977756, 22906715, 11612426, 22844473]"
57276639,s-,2017-2022,21st century,High,Unknown,['None'],"[3993071, 45700626, 37960700, 67591350, 9678904, 36546318, 15657132, 7181951, 41660823, 30285230]"
54024736,s-,2017-2022,21st century,Medium-Low,Man,['Southern Asia'],"[64004704, 10140267, 54722118, 52418868, 55475983, 56407355, 50854152, 20129145, 48302949, 69477240]"
59133594,s-,2017-2022,Pre-1900s,Medium-Low,Unknown,['Northern Europe'],"[2321225, 65921573, 11693846, 2665431, 35277987, 18960742, 19976002, 63457796, 6570620, 66936782]"
67923447,a-d,2017-2022,20th century,High,Man,['Northern America'],"[51201928, 68791539, 55162225, 64569578, 16850913, 39397806, 68261926, 55518080, 11534409, 67971998]"
56008954,e-k,2017-2022,21st century,Medium-High,Unknown,['Central Asia'],"[64554589, 60219594, 58149328, 47483239, 64640256, 57911297, 60855326, 66402226, 42129780, 64075544]"
67423253,e-k,2017-2022,21st century,High,Man,['None'],"[18988299, 66113491, 8958368, 55510900, 1307420, 23278616, 62849839, 12813353, 28299890, 11797173]"
67491308,s-,2017-2022,Pre-1900s,Medium-High,Man,['None'],"[7281004, 7281147, 38993046, 12898737, 56304244, 6136178, 66056866, 6136316, 59633985, 12425903]"
64961698,e-k,2017-2022,Pre-1900s,Medium-High,Unknown,['None'],"[12640649, 40533429, 44017511, 29284411, 3465659, 65133019, 64538439, 9251177, 27077234, 31486009]"
65677592,s-,2017-2022,20th century,High,Man,['Eastern Europe'],"[45710360, 43209602, 19062103, 17313362, 15781636, 68192154, 67880574, 60392106, 67285754, 66070921]"
59069789,l-r,2017-2022,21st century,High,Unknown,['Northern Europe'],"[59382928, 19368465, 2581875, 46331807, 7354693, 6855470, 65935294, 53525622, 45703516, 1980918]"
63698115,a-d,2017-2022,21st century,High,Unknown,['None'],"[50235693, 36926969, 22686100, 6179576, 801649, 47496073, 22668436, 21675886, 5994283, 16787248]"
