docno,first_letter_category,creation_date_category,years_category,relative_pageviews_category,gender_category,page_subcont_regions,rel_docno
44301313,l-r,2012-2016,21st century,Medium-Low,Unknown,['Western Europe'],"{32692322, 31736805, 14903366, 21056103, 29896970, 29394347, 11744269, 30987474, 33906198, 54218839}"
36628410,l-r,2012-2016,21st century,Medium-High,Unknown,['Northern America'],"{3239969, 27558436, 59181989, 41833254, 59727144, 18363152, 19942320, 22984082, 11916304, 110002}"
45671774,a-d,2012-2016,Unknown,Medium-High,Unknown,['None'],"{38823496, 59157420, 52532046, 24677678, 32116976, 38827251, 41657141, 45476250, 45669790, 19421215}"
50945714,s-,2012-2016,Pre-1900s,Medium-Low,Unknown,['None'],"{26002209, 366146, 291203, 12732902, 44966439, 9578186, 46802668, 30939603, 4603702, 7653176}"
49998461,e-k,2012-2016,Unknown,High,Unknown,['None'],"{1356163, 65645896, 10534376, 14029802, 2237841, 888533, 888442, 57752152, 10029721, 988346}"
52308230,s-,2012-2016,Unknown,High,Unknown,['Melanesia'],"{4349121, 29176937, 40983979, 17902380, 38920433, 39190621, 4116758, 18522775, 19019004, 51690749}"
51723838,e-k,2012-2016,20th century,Medium-High,Man,['Northern Europe'],"{69810531, 39906853, 21525582, 28464047, 1761777, 59026899, 51926518, 16571002, 31960669, 20301151}"
35882506,s-,2012-2016,20th century,High,Unknown,['None'],"{3226657, 11635010, 18598600, 60887436, 57874072, 30356940, 621624, 69517435, 12949980, 4607133}"
39855840,s-,2012-2016,20th century,Medium-High,Unknown,['None'],"{36036485, 18827838, 15767568, 11365270, 21031127, 15693784, 25664922, 64528060, 39053694, 5688127}"
41577685,a-d,2012-2016,21st century,Medium-High,Unknown,['Western Asia'],"{40917188, 66239015, 41695419, 40975470, 40975469, 59327857, 1145971, 22982516, 52949337, 13552987}"
51396743,a-d,2012-2016,20th century,Medium-High,Unknown,['None'],"{62995490, 69172579, 6748645, 57362077, 65153489, 57784018, 19439479, 30579513, 62368860, 60170397}"
44632586,s-,2012-2016,21st century,Medium-Low,Unknown,['Northern America'],"{68098663, 41179080, 15089930, 49466378, 32777228, 33538955, 54986190, 264718, 28436212, 3847260}"
47083707,a-d,2012-2016,Unknown,High,Unknown,['Eastern Europe'],"{28789701, 55709708, 17126732, 30442798, 11698674, 55293846, 49092344, 11496542, 12120254, 22278302}"
41968585,l-r,2012-2016,20th century,Medium-High,Unknown,['None'],"{8137793, 53879559, 39317995, 7108913, 42904626, 2783825, 41308626, 5905817, 53879737, 1396381}"
46531699,e-k,2012-2016,21st century,Medium-Low,Unknown,['Northern Europe'],"{62413058, 43303780, 59267620, 44120326, 14601928, 59320137, 21153044, 21164601, 49119547, 39311132}"
36307532,l-r,2012-2016,Pre-1900s,Medium-High,Unknown,['Western Asia'],"{468738, 61709443, 48957127, 25192264, 62079593, 54026859, 36731725, 63326895, 62613658, 34474175}"
39807819,l-r,2012-2016,20th century,High,Unknown,['None'],"{3088704, 26175776, 3088773, 17747336, 1035277, 26556340, 1031257, 9023194, 8691259, 38782909}"
38264234,e-k,2012-2016,21st century,Medium-High,Unknown,['None'],"{62423617, 43112164, 57570375, 10214665, 25462124, 42888334, 38235695, 69214896, 14565999, 67093268}"
51109302,s-,2012-2016,Pre-1900s,Medium-High,Man,['None'],"{17404343, 41698888, 36568425, 36844076, 41293485, 65076790, 36568439, 64638328, 50830235, 62402015}"
43091622,s-,2012-2016,21st century,High,Unknown,['Eastern Europe'],"{3165694, 5708393, 61659128, 27886544, 22949521, 40606204, 5843896, 2830460, 66302974, 23203167}"
43390495,e-k,2012-2016,21st century,High,Unknown,['Western Europe'],"{5797600, 10093060, 30191685, 46872106, 5388940, 18510798, 5801039, 41829871, 47634, 3611188}"
37934355,e-k,2012-2016,20th century,High,Woman,['Western Europe'],"{66583872, 10050338, 2253571, 10384069, 40586696, 58824526, 39405425, 43743156, 27483989, 57034039}"
49049283,a-d,2012-2016,20th century,High,Unknown,['Southern Europe'],"{66082785, 59166849, 25961223, 60107784, 29378217, 1989482, 21281322, 32395020, 19317290, 54649119}"
41386653,s-,2012-2016,Pre-1900s,High,Unknown,['Eastern Asia'],"{7330016, 67320866, 9850093, 48431633, 49476116, 46528376, 24123925, 6407544, 9775771, 55249916}"
40005896,e-k,2012-2016,Pre-1900s,Medium-High,Unknown,['None'],"{62419680, 302852, 335014, 64151820, 26629999, 12755888, 66489584, 887218, 42676627, 964829}"
49842103,l-r,2012-2016,21st century,High,Unknown,['None'],"{28234983, 54517577, 13571915, 6199435, 46795185, 28398705, 11640923, 486012, 13076222, 30743263}"
49307554,s-,2012-2016,21st century,Medium-High,Unknown,['None'],"{40428678, 64549927, 68636715, 68636779, 49307407, 48931187, 44712252, 17526974, 47587101, 66156094}"
51305327,a-d,2012-2016,21st century,High,Unknown,['Eastern Europe'],"{51305376, 5049121, 17473218, 49034950, 18631337, 3437427, 10534772, 10677620, 24750233, 51305279}"
62738560,s-,2017-2022,20th century,Low,Unknown,['Western Europe'],"{18972640, 68320487, 28967784, 41026009, 64229101, 63607730, 18974680, 63587161, 24988410, 49049404}"
69582942,a-d,2017-2022,20th century,Medium-Low,Man,['Western Europe'],"{1888033, 66193097, 60188298, 56686190, 58829393, 25284179, 3583093, 63885752, 59265852, 9389629}"
66067110,e-k,2017-2022,Unknown,Low,Unknown,['None'],"{51446342, 33019914, 45264844, 45264882, 65649427, 7854132, 45470998, 45491798, 45300058, 66067135}"
65715885,a-d,2017-2022,20th century,Low,Unknown,['None'],"{18409600, 34514178, 32185891, 11716420, 3679147, 30442798, 26844690, 46677171, 62628792, 25668223}"
60072180,a-d,2017-2022,Unknown,Medium-High,Unknown,['None'],"{46246504, 41855017, 5006697, 53273517, 53299442, 45274803, 46246804, 46246842, 5006780, 55329821}"
66010067,l-r,2017-2022,Unknown,Low,Unknown,['Northern Europe'],"{1355846, 63391979, 4350060, 34993614, 63373200, 63003733, 49067766, 19888695, 63543579, 26345310}"
59272457,e-k,2017-2022,20th century,Medium-High,Woman,['Northern America'],"{55671937, 4471203, 36941533, 69322921, 59983113, 48906860, 138959, 25343186, 69306778, 9136701}"
66170776,e-k,2017-2022,20th century,Low,Man,['None'],"{12485123, 1828007, 23733131, 46392395, 37099629, 27820973, 10665043, 2619897, 10547645, 1341119}"
55118668,l-r,2017-2022,20th century,Medium-Low,Unknown,['Northern America'],"{55981153, 55306850, 1615911, 1615913, 39441595, 1615918, 27088687, 4107446, 17829719, 14667003}"
58612143,s-,2017-2022,Unknown,Low,Unknown,['None'],"{42291779, 55417449, 40634445, 12899571, 12232053, 34017878, 1117334, 56388474, 15045180, 67093629}"
61294603,s-,2017-2022,Pre-1900s,Low,Man,['None'],"{8922880, 50816381, 4896313, 46755863, 43543640, 22862809, 69509562, 41013851, 6906717, 5327038}"
69138439,l-r,2017-2022,20th century,Low,Man,['Eastern Europe'],"{32937507, 3088773, 18327846, 2233799, 47273975, 34895384, 2361307, 52163388, 20976541, 51066231}"
55466563,l-r,2017-2022,Pre-1900s,Low,Man,['None'],"{13125889, 33666628, 6790277, 20980585, 69624174, 32832626, 14280123, 59557910, 13268249, 4944155}"
53079779,a-d,2017-2022,Pre-1900s,Low,Man,['None'],"{9058177, 61742146, 1759623, 68884362, 13128462, 3082835, 63344375, 7852856, 61061917, 61101886}"
67547974,e-k,2017-2022,Pre-1900s,Low,Man,['None'],"{33737152, 5168161, 42034723, 64647436, 1990477, 7570651, 7359505, 69578035, 2940727, 62822139}"
67675757,l-r,2017-2022,Unknown,High,Unknown,['None'],"{45363970, 30432739, 69744581, 100646, 68592873, 58293548, 29208077, 3568143, 65068441, 69078366}"
55356073,l-r,2017-2022,Unknown,Medium-Low,Unknown,['None'],"{13433156, 66094244, 34819045, 18516071, 42193068, 13006318, 54304753, 25659090, 62430390, 61252023}"
61126082,s-,2017-2022,Unknown,Medium-Low,Unknown,['None'],"{31084066, 33280807, 29285384, 63725613, 67670642, 45482771, 3548916, 31568115, 62927830, 58500503}"
66988845,l-r,2017-2022,21st century,Medium-High,Unknown,['South-eastern Asia'],"{58057856, 31552193, 68586627, 39937353, 39032461, 32433519, 31823538, 65787284, 56285879, 66451295}"
62864518,a-d,2017-2022,21st century,Low,Unknown,['Eastern Africa'],"{61381028, 67358282, 67010506, 66245145, 62796559, 62768661, 63804437, 64787256, 66173881, 69071550}"
54282008,l-r,2017-2022,Unknown,Medium-High,Unknown,['None'],"{654467, 16733574, 12764424, 39901898, 53756044, 23342671, 38949425, 38036628, 2613561, 1604508}"
53990551,a-d,2017-2022,Unknown,Medium-Low,Unknown,['None'],"{45546625, 45022757, 54462666, 53853802, 54000525, 45647315, 45700086, 56392343, 53921785, 54140092}"
64065121,e-k,2017-2022,Unknown,High,Unknown,['None'],"{26103936, 54209314, 65870310, 28310859, 1358155, 24357071, 29841329, 15949970, 24535988, 45593466}"
58699235,e-k,2017-2022,20th century,Medium-Low,Man,['None'],"{15580744, 65821001, 4650698, 8576617, 26431819, 27388334, 31575992, 44987417, 1685341, 7446943}"
61764387,e-k,2017-2022,21st century,Medium-Low,Unknown,['Eastern Africa'],"{48802305, 59969122, 63334500, 19004936, 58465641, 19004842, 18616366, 323630, 53820093, 29055454}"
67901559,s-,2017-2022,21st century,Low,Unknown,['Northern Europe'],"{52606432, 18429698, 67894342, 64549927, 46203751, 8887271, 460907, 139565, 5020439, 62475451}"
52839191,l-r,2017-2022,21st century,Low,Man,['None'],"{12998464, 44441761, 67032547, 29423944, 69369837, 40054287, 5655571, 11150611, 59024311, 60353720}"
61264142,e-k,2017-2022,Unknown,Medium-Low,Unknown,['None'],"{14480931, 38359908, 56677383, 67905961, 40888394, 67807247, 51232369, 63386546, 10678038, 63422687}"
53945817,s-,2017-2022,20th century,Medium-Low,Man,['None'],"{7975040, 64190979, 64190983, 19003496, 64190986, 13666067, 54106263, 60169753, 53722653, 14810175}"
63979454,a-d,2017-2022,Unknown,High,Unknown,['None'],"{40293153, 23419457, 40446404, 23419047, 23419466, 40440685, 40292814, 23445840, 23419477, 40456981}"
52852632,e-k,2017-2022,21st century,Low,Unknown,['None'],"{55554528, 54237152, 62864518, 52758695, 61795975, 63776043, 55648375, 62717464, 56635929, 57912346}"
61786542,s-,2017-2022,21st century,Medium-High,Unknown,"['Northern Europe', 'Western Asia', 'Northern America', 'Western Europe']","{42550081, 61795975, 26554268, 42753804, 58786028, 60527662, 43366196, 52098522, 59604956, 56392925}"
60593784,l-r,2017-2022,21st century,Medium-Low,Unknown,['None'],"{49997882, 35595079, 51133000, 24009004, 46578189, 3602317, 36955855, 11080532, 37605562, 46626014}"
55249557,e-k,2017-2022,Unknown,Medium-High,Unknown,['Central Asia'],"{67598146, 35466343, 22664142, 9246389, 60538455, 67930329, 19859962, 55319003, 6423100, 29039935}"
54216488,a-d,2017-2022,21st century,Medium-High,Unknown,['None'],"{922592, 401318, 8889862, 63040425, 324078, 2544175, 57483280, 1343127, 35934296, 37132633}"
68955172,a-d,2017-2022,21st century,Medium-Low,Unknown,['Eastern Europe'],"{55530947, 41661958, 41785543, 10090379, 32252365, 10431694, 56766511, 26893489, 63908119, 62436312}"
62795711,s-,2017-2022,20th century,Medium-High,Man,['Western Europe'],"{33095104, 1564157, 4968930, 5659809, 7862375, 42677481, 32343020, 24022160, 40736413, 18868351}"
53014646,s-,2017-2022,Unknown,Medium-High,Unknown,['Western Asia'],"{36920773, 66980645, 25917703, 25709129, 38478154, 38403274, 66135603, 12606805, 4104377, 17964858}"
64234525,s-,2017-2022,Unknown,High,Unknown,['None'],"{24811768, 31437795, 35152197, 25272613, 31572104, 22479660, 57514133, 34118774, 31437176, 64261213}"
65527691,a-d,2017-2022,20th century,Medium-High,Man,['None'],"{36337637, 41038918, 41015848, 41300584, 41015787, 41082412, 35904848, 41130655, 36378779, 39676671}"
64562495,a-d,2017-2022,Pre-1900s,Medium-Low,Man,['None'],"{69103136, 24849504, 19133063, 51879879, 2145873, 24344211, 26979670, 63999799, 1560664, 24633821}"
53445450,l-r,2017-2022,Pre-1900s,Medium-Low,Man,['None'],"{39722346, 41660714, 41661199, 1230320, 48623891, 32287220, 63693749, 41661207, 1130750, 16976767}"
60425220,l-r,2017-2022,20th century,Medium-High,Man,['None'],"{41802467, 12225060, 34240167, 10808072, 60433483, 11489419, 1221716, 41829851, 67492664, 25009307}"
55233749,a-d,2017-2022,Pre-1900s,Medium-High,Unknown,['None'],"{39436097, 34884163, 20366182, 3292105, 55567786, 28847467, 36506574, 6473906, 35784729, 43310907}"
67965293,e-k,2017-2022,Pre-1900s,Medium-Low,Man,['None'],"{5889988, 18142789, 44271045, 31134318, 40223823, 1498674, 44819093, 42593594, 18044958, 40300383}"
56548409,e-k,2017-2022,20th century,High,Man,['None'],"{35579427, 67025605, 46586182, 60010346, 51320395, 15237549, 37550300, 53319220, 4539219, 3337628}"
68214378,l-r,2017-2022,20th century,High,Man,['None'],"{31222497, 23911457, 19293415, 1190729, 3642281, 17003248, 28359889, 25667602, 39336437, 27275007}"
57276639,s-,2017-2022,21st century,High,Unknown,['None'],"{47052551, 20033513, 8135402, 9529037, 4513939, 67565939, 32181, 53525622, 15069398, 5750495}"
54024736,s-,2017-2022,21st century,Medium-Low,Man,['Southern Asia'],"{11919843, 59281413, 50740549, 41401642, 2152458, 52817841, 32637365, 40189494, 65660126, 6003487}"
59133594,s-,2017-2022,Pre-1900s,Medium-Low,Unknown,['Northern Europe'],"{4623170, 13220548, 3227174, 15470374, 63244742, 56797581, 3817776, 10021689, 18675164, 18662623}"
67923447,a-d,2017-2022,20th century,High,Man,['Northern America'],"{22356933, 2237574, 2241415, 27869351, 22356914, 6700594, 51289748, 51535926, 22356856, 7840735}"
56008954,e-k,2017-2022,21st century,Medium-High,Unknown,['Central Asia'],"{47483239, 55072840, 65432231, 60219594, 24885514, 63928682, 54035916, 56166575, 66245462, 64554589}"
67423253,e-k,2017-2022,21st century,High,Man,['None'],"{410436, 41108966, 107176, 5791305, 9176009, 4415469, 40448815, 30672082, 58633747, 39956218}"
67491308,s-,2017-2022,Pre-1900s,Medium-High,Man,['None'],"{55472160, 40914624, 27298142, 51379012, 43824171, 18068943, 64087887, 48727092, 8203733, 21354014}"
64961698,e-k,2017-2022,Pre-1900s,Medium-High,Unknown,['None'],"{6830849, 8059041, 27583077, 18512905, 4799601, 9205235, 37938423, 27607640, 8433947, 55760126}"
65677592,s-,2017-2022,20th century,High,Man,['Eastern Europe'],"{60196386, 14607395, 59675555, 61285943, 63609324, 63243788, 4218993, 53772727, 13348025, 19062103}"
59069789,l-r,2017-2022,21st century,High,Unknown,['Northern Europe'],"{43356456, 8862860, 51819919, 10048786, 55510900, 3641333, 68547413, 42312471, 8063574, 42773562}"
63698115,a-d,2017-2022,21st century,High,Unknown,['None'],"{2206339, 46925828, 22703750, 401318, 54216488, 3825804, 3056719, 3475895, 56560957, 64606942}"
