docno,first_letter_category,creation_date_category,years_category,relative_pageviews_category,gender_category,page_subcont_regions,rel_docno
44301313,l-r,2012-2016,21st century,Medium-Low,Unknown,['Western Europe'],"{9568036, 10142950, 4510089, 44789290, 11327500, 5934479, 1416593, 54218839, 24166712, 154430}"
36628410,l-r,2012-2016,21st century,Medium-High,Unknown,['Northern America'],"{32592263, 17882348, 18363152, 28025553, 5191665, 29483091, 14263956, 22283096, 13507993, 14246267}"
45671774,a-d,2012-2016,Unknown,Medium-High,Unknown,['None'],"{4741891, 8672710, 11829392, 39757008, 30978226, 3615990, 15710200, 45476250, 63557179, 45669790}"
50945714,s-,2012-2016,Pre-1900s,Medium-Low,Unknown,['None'],"{26002209, 661635, 15313671, 30413514, 654123, 1828460, 661046, 13027801, 9154269, 60090174}"
49998461,e-k,2012-2016,Unknown,High,Unknown,['None'],"{59798016, 18988299, 56236365, 6729101, 1724788, 7300213, 56394044, 65603957, 44721019, 59491644}"
52308230,s-,2012-2016,Unknown,High,Unknown,['Melanesia'],"{53578691, 40983979, 3018513, 61293010, 3450931, 22425877, 4116758, 29949656, 23601116, 36995551}"
51723838,e-k,2012-2016,20th century,Medium-High,Man,['Northern Europe'],"{42414624, 1590246, 177980, 21525582, 28464047, 19064240, 39905489, 785010, 15309395, 784700}"
35882506,s-,2012-2016,20th century,High,Unknown,['None'],"{13696509, 6140034, 12460420, 11341992, 1102507, 6354283, 63627602, 13884790, 39737592, 4607133}"
39855840,s-,2012-2016,20th century,Medium-High,Unknown,['None'],"{42138249, 15773769, 67713292, 49966829, 50072020, 11365270, 31580918, 56868569, 25664922, 5688127}"
41577685,a-d,2012-2016,21st century,Medium-High,Unknown,['Western Asia'],"{34290657, 36698435, 37822472, 53246344, 39584363, 58071116, 66614480, 66605301, 29739480, 27084316}"
51396743,a-d,2012-2016,20th century,Medium-High,Unknown,['None'],"{62995490, 5814822, 31636810, 48849932, 14584844, 43845359, 66217520, 29115123, 31636470, 60170397}"
44632586,s-,2012-2016,21st century,Medium-Low,Unknown,['Northern America'],"{5894145, 68913892, 23868231, 31464170, 32777228, 32221934, 10010996, 28436212, 1464341, 48566686}"
47083707,a-d,2012-2016,Unknown,High,Unknown,['Eastern Europe'],"{33590336, 21600129, 15638531, 21896, 59755070, 59943913, 55218000, 38540059, 12120254, 8673374}"
41968585,l-r,2012-2016,20th century,Medium-High,Unknown,['None'],"{53879559, 40251466, 2015375, 7108913, 42904626, 47745588, 11206519, 15693784, 5905817, 53879737}"
46531699,e-k,2012-2016,21st century,Medium-Low,Unknown,['Northern Europe'],"{29859585, 1770306, 513284, 22264874, 14417258, 32591980, 30256972, 4810226, 23962906, 50705535}"
36307532,l-r,2012-2016,Pre-1900s,Medium-High,Unknown,['Western Asia'],"{16918914, 44046018, 18693, 35817064, 62079593, 31008140, 44183600, 32263185, 36315545, 31910526}"
39807819,l-r,2012-2016,20th century,High,Unknown,['None'],"{3088704, 66492705, 1032549, 4127531, 38797685, 69104632, 9023194, 8691259, 48468765, 6515551}"
38264234,e-k,2012-2016,21st century,Medium-High,Unknown,['None'],"{9365472, 69868896, 30624067, 43112164, 16091177, 42888334, 38235695, 69214896, 67093268, 53571581}"
51109302,s-,2012-2016,Pre-1900s,Medium-High,Man,['None'],"{47907815, 1515367, 41830537, 55859147, 3484111, 9333489, 12883669, 65076790, 5698492, 1685341}"
43091622,s-,2012-2016,21st century,High,Unknown,['Eastern Europe'],"{12580547, 6426917, 5055903, 37876075, 43512235, 23711886, 22949521, 16618262, 3165694, 23203167}"
43390495,e-k,2012-2016,21st century,High,Unknown,['Western Europe'],"{38108384, 39513474, 33816485, 63466794, 2980187, 7651577, 53587291, 35979388, 1042430, 57424127}"
37934355,e-k,2012-2016,20th century,High,Woman,['Western Europe'],"{56694243, 33857448, 13538187, 44437132, 10033643, 5651568, 26950355, 18778996, 28109943, 28039832}"
49049283,a-d,2012-2016,20th century,High,Unknown,['Southern Europe'],"{32395020, 22394223, 36055156, 57924118, 56411735, 47178392, 52049817, 16302842, 54282812, 441919}"
41386653,s-,2012-2016,Pre-1900s,High,Unknown,['Eastern Asia'],"{41332071, 64649129, 24712078, 29242607, 53555409, 48431633, 46528376, 49476116, 6407544, 55249916}"
40005896,e-k,2012-2016,Pre-1900s,Medium-High,Unknown,['None'],"{5216003, 12704996, 50547622, 340008, 27055947, 61409042, 56949239, 12739226, 2895133, 440094}"
49842103,l-r,2012-2016,21st century,High,Unknown,['None'],"{27459940, 54517577, 13571915, 47137229, 253837, 18724982, 1147895, 422136, 1718843, 1725503}"
49307554,s-,2012-2016,21st century,Medium-High,Unknown,['None'],"{57027138, 1654403, 68636715, 55243020, 68636779, 33481579, 34163664, 6306259, 203671, 26735099}"
51305327,a-d,2012-2016,21st century,High,Unknown,['Eastern Europe'],"{25998080, 13603493, 49034950, 23239177, 47669451, 49855793, 10534772, 53794516, 49087802, 60243871}"
62738560,s-,2017-2022,20th century,Low,Unknown,['Western Europe'],"{4722209, 27100452, 66427531, 2775756, 45258095, 4976281, 68533340, 27984509, 37784414, 127421}"
69582942,a-d,2017-2022,20th century,Medium-Low,Man,['Western Europe'],"{2267330, 58837698, 63332228, 12991721, 60188298, 1824940, 58829393, 5743187, 3583093, 34689469}"
66067110,e-k,2017-2022,Unknown,Low,Unknown,['None'],"{31735144, 63169098, 45264844, 63292076, 24137998, 23652496, 11509276, 39655485, 55935678, 27149759}"
65715885,a-d,2017-2022,20th century,Low,Unknown,['None'],"{34514432, 34514178, 16895844, 3522509, 45604142, 41277940, 17673205, 62399797, 59866903, 41692799}"
60072180,a-d,2017-2022,Unknown,Medium-High,Unknown,['None'],"{37533953, 51408419, 56486532, 5212740, 10158342, 53793156, 41855017, 19012437, 68801689, 31567773}"
66010067,l-r,2017-2022,Unknown,Low,Unknown,['Northern Europe'],"{4905313, 18552612, 30269829, 63373200, 15640754, 17996021, 37556533, 59462553, 44222429, 26345310}"
59272457,e-k,2017-2022,20th century,Medium-High,Woman,['Northern America'],"{63490145, 55671937, 42976259, 36941533, 48906860, 39288304, 37299254, 69306778, 9136701, 42978079}"
66170776,e-k,2017-2022,20th century,Low,Man,['None'],"{1376291, 1829766, 1828007, 37099629, 25060208, 43438898, 1296435, 1348953, 1253214, 1341119}"
55118668,l-r,2017-2022,20th century,Medium-Low,Unknown,['Northern America'],"{55166496, 42633698, 4253124, 17566183, 31323757, 32746865, 46400945, 19899670, 17829719, 39441595}"
58612143,s-,2017-2022,Unknown,Low,Unknown,['None'],"{27077251, 15500070, 32108875, 40634445, 42092624, 42076054, 34017878, 69856184, 51328185, 15045180}"
61294603,s-,2017-2022,Pre-1900s,Low,Man,['None'],"{4195131, 5063898, 50816381, 6906717, 4896313, 46755863, 22862809, 69509562, 41013851, 636157}"
69138439,l-r,2017-2022,20th century,Low,Man,['Eastern Europe'],"{3088773, 9588455, 52991435, 18775182, 12324782, 5480403, 33455130, 43120604, 1356989, 3891294}"
55466563,l-r,2017-2022,Pre-1900s,Low,Man,['None'],"{6790277, 66068006, 69624174, 32832626, 40368403, 40368402, 14280123, 59557910, 63770457, 4944155}"
53079779,a-d,2017-2022,Pre-1900s,Low,Man,['None'],"{9058177, 49419815, 36796009, 60087658, 35700459, 12715275, 21349323, 35719346, 63344375, 61061917}"
67547974,e-k,2017-2022,Pre-1900s,Low,Man,['None'],"{33737152, 1376291, 1990477, 36448530, 4892403, 17160882, 3958194, 69578035, 53813114, 24214844}"
67675757,l-r,2017-2022,Unknown,High,Unknown,['None'],"{21096514, 11224067, 100646, 41723946, 29208077, 69203088, 16177590, 21982423, 18576824, 63552573}"
55356073,l-r,2017-2022,Unknown,Medium-Low,Unknown,['None'],"{1682018, 46516163, 66094244, 21453483, 2869900, 25659090, 56998677, 42461077, 62430390, 45551740}"
61126082,s-,2017-2022,Unknown,Medium-Low,Unknown,['None'],"{2862752, 6016129, 20086438, 15623563, 63643404, 1918642, 20019123, 32490070, 20978135, 21788889}"
66988845,l-r,2017-2022,21st century,Medium-High,Unknown,['South-eastern Asia'],"{58057856, 31552193, 1333795, 7657512, 34633417, 31823538, 65787284, 56285879, 35337786, 25008703}"
62864518,a-d,2017-2022,21st century,Low,Unknown,['Eastern Africa'],"{67504450, 69367620, 68842023, 67574027, 62796559, 63481778, 62768661, 66889623, 64787256, 66173881}"
54282008,l-r,2017-2022,Unknown,Medium-High,Unknown,['None'],"{22344296, 22302058, 22344429, 22268853, 22293047, 22361273, 22357373, 22361213, 22358302, 22376063}"
53990551,a-d,2017-2022,Unknown,Medium-Low,Unknown,['None'],"{45546625, 53620322, 57047560, 54462666, 53853802, 57047596, 53931981, 45647315, 56392343, 53921785}"
64065121,e-k,2017-2022,Unknown,High,Unknown,['None'],"{1857859, 7569350, 18268104, 52945834, 28310859, 29841329, 16368241, 28969746, 29408922, 23692189}"
58699235,e-k,2017-2022,20th century,Medium-Low,Man,['None'],"{7237120, 1042342, 4531911, 15580744, 18059721, 53381716, 46549117, 4465718, 60225144, 1685341}"
61764387,e-k,2017-2022,21st century,Medium-Low,Unknown,['Eastern Africa'],"{410721, 1241825, 30227521, 2402980, 67484167, 12948364, 52571052, 3844468, 56392508, 38175807}"
67901559,s-,2017-2022,21st century,Low,Unknown,['Northern Europe'],"{52606432, 63426112, 25225572, 174629, 8887271, 14753197, 8887149, 67715286, 8879995, 63143390}"
52839191,l-r,2017-2022,21st century,Low,Man,['None'],"{1543201, 62576927, 15411300, 5307081, 36523754, 44366700, 9803278, 16674193, 11150611, 55791647}"
61264142,e-k,2017-2022,Unknown,Medium-Low,Unknown,['None'],"{14328128, 63875943, 60219594, 40937323, 42562699, 60504813, 10678038, 36599319, 56868569, 38673631}"
53945817,s-,2017-2022,20th century,Medium-Low,Man,['None'],"{18550144, 64190979, 19111460, 3890276, 3370950, 19003496, 60644622, 13513490, 60169753, 20519742}"
63979454,a-d,2017-2022,Unknown,High,Unknown,['None'],"{248609, 35779495, 18922505, 33182158, 5207411, 37247382, 2126744, 62696313, 56117371, 12036159}"
52852632,e-k,2017-2022,21st century,Low,Unknown,['None'],"{63794149, 61795975, 52758695, 66769864, 63776043, 63787070, 52546736, 52953118, 62717464, 69828510}"
61786542,s-,2017-2022,21st century,Medium-High,Unknown,"['Northern Europe', 'Western Asia', 'Northern America', 'Western Europe']","{68066819, 48916903, 63189544, 62395564, 60527662, 52972668, 48430388, 67591350, 59604956, 66230302}"
60593784,l-r,2017-2022,21st century,Medium-Low,Unknown,['None'],"{65925026, 44575267, 5470726, 43648840, 65353194, 58927148, 53143598, 12609713, 39706838, 67750646}"
55249557,e-k,2017-2022,Unknown,Medium-High,Unknown,['Central Asia'],"{67598146, 27172162, 15154216, 8291883, 18959219, 55319222, 55235192, 12706554, 55319003, 8508285}"
54216488,a-d,2017-2022,21st century,Medium-High,Unknown,['None'],"{34671520, 53997826, 4982692, 16562758, 47496073, 245520, 2006133, 4554455, 1880633, 2177086}"
68955172,a-d,2017-2022,21st century,Medium-Low,Unknown,['Eastern Europe'],"{1694754, 8542404, 69170310, 64057126, 66990534, 22576329, 31325259, 21864529, 67258514, 62915416}"
62795711,s-,2017-2022,20th century,Medium-High,Man,['Western Europe'],"{13642976, 1564157, 33756546, 42677481, 38445643, 5670160, 1923761, 41172439, 37517244, 40736413}"
53014646,s-,2017-2022,Unknown,Medium-High,Unknown,['Western Asia'],"{39855840, 66980645, 36877990, 17703142, 38401705, 38478154, 38496363, 38403274, 18104269, 12606805}"
64234525,s-,2017-2022,Unknown,High,Unknown,['None'],"{24811768, 31437795, 25272613, 35152197, 51531731, 34118774, 39177463, 31437176, 25897398, 64261213}"
65527691,a-d,2017-2022,20th century,Medium-High,Man,['None'],"{17175296, 8897315, 22918020, 68014276, 65550821, 15114730, 38355850, 53293389, 58965330, 13547839}"
64562495,a-d,2017-2022,Pre-1900s,Medium-Low,Man,['None'],"{14570821, 35733446, 482247, 53600840, 3910473, 29298128, 46724627, 51801429, 1639963, 40641055}"
53445450,l-r,2017-2022,Pre-1900s,Medium-Low,Man,['None'],"{31513189, 3216421, 23603047, 3216335, 28497296, 51740274, 3216244, 32287220, 66470746, 3242205}"
60425220,l-r,2017-2022,20th century,Medium-High,Man,['None'],"{50827972, 59249327, 66101111, 5012082, 50825075, 61689141, 37372085, 50819991, 57971258, 11505052}"
55233749,a-d,2017-2022,Pre-1900s,Medium-High,Unknown,['None'],"{47668224, 56932960, 47315851, 48134444, 34315179, 12425903, 21118865, 6136178, 56717685, 47513310}"
67965293,e-k,2017-2022,Pre-1900s,Medium-Low,Man,['None'],"{48949856, 33853320, 25372265, 31134318, 2789744, 32794717, 52145652, 39812888, 3604476, 41579421}"
56548409,e-k,2017-2022,20th century,High,Man,['None'],"{57200802, 36111432, 9803278, 13566799, 15115092, 25754199, 10246904, 912538, 37550300, 39211197}"
68214378,l-r,2017-2022,20th century,High,Man,['None'],"{23911457, 22766882, 11635076, 29721991, 13880029, 3642281, 11612426, 28359889, 22906715, 13889149}"
57276639,s-,2017-2022,21st century,High,Unknown,['None'],"{20033513, 1015786, 8135402, 39363531, 52773998, 2370992, 67565939, 15069398, 46659353, 20033754}"
54024736,s-,2017-2022,21st century,Medium-Low,Man,['Southern Asia'],"{23465729, 35976325, 38387207, 38386664, 2152458, 38387606, 38385656, 38377851, 38365660, 6003487}"
59133594,s-,2017-2022,Pre-1900s,Medium-Low,Unknown,['Northern Europe'],"{7538536, 62112732, 63678444, 58837356, 61020015, 44789522, 62019991, 63711899, 64047676, 822207}"
67923447,a-d,2017-2022,20th century,High,Man,['Northern America'],"{68697088, 65545094, 27869351, 9012967, 34833419, 12733742, 36780239, 50396368, 64542446, 10012155}"
56008954,e-k,2017-2022,21st century,Medium-High,Unknown,['Central Asia'],"{30410208, 18900738, 66168931, 27286726, 47483239, 26411308, 64316437, 56090808, 64554589, 54677727}"
67423253,e-k,2017-2022,21st century,High,Man,['None'],"{37196993, 24124291, 2351368, 12000681, 13009265, 19237619, 41318713, 63978684, 35629758, 35304543}"
67491308,s-,2017-2022,Pre-1900s,Medium-High,Man,['None'],"{2491873, 51379012, 21354014, 2107431, 67766959, 48727092, 35781366, 38993046, 7281147, 27298142}"
64961698,e-k,2017-2022,Pre-1900s,Medium-High,Unknown,['None'],"{14028800, 4508032, 10873731, 38113990, 4640200, 38895532, 65141680, 64791698, 2653267, 34130426}"
65677592,s-,2017-2022,20th century,High,Man,['Eastern Europe'],"{60196386, 53662167, 1424872, 33985518, 53893167, 19062103, 45710360, 35276313, 49748347, 48934047}"
59069789,l-r,2017-2022,21st century,High,Unknown,['Northern Europe'],"{51745408, 67911617, 11544002, 29321507, 38117508, 44767175, 35578507, 59382928, 3989972, 6557854}"
63698115,a-d,2017-2022,21st century,High,Unknown,['None'],"{2697470, 8156932, 4982692, 10965381, 16562758, 21675886, 9956560, 2633270, 4554455, 34161886}"
