docno,first_letter_category,creation_date_category,years_category,relative_pageviews_category,gender_category,page_subcont_regions,rel_docno
44301313,l-r,2012-2016,21st century,Medium-Low,Unknown,['Western Europe'],"{15510754, 68937286, 69583314, 154355, 37062834, 38816086, 54218839, 3514361, 22984285, 11235454}"
36628410,l-r,2012-2016,21st century,Medium-High,Unknown,['Northern America'],"{9482369, 26628168, 24179529, 27558412, 18932718, 19942320, 18363152, 28757681, 29483091, 27558453}"
45671774,a-d,2012-2016,Unknown,Medium-High,Unknown,['None'],"{10361674, 30067435, 21906160, 1220464, 48050259, 19020089, 45476250, 33187517, 45669790, 39272319}"
50945714,s-,2012-2016,Pre-1900s,Medium-Low,Unknown,['None'],"{26002209, 2687364, 15313671, 9273290, 3915659, 36357616, 36024054, 38468667, 60090174, 58107166}"
49998461,e-k,2012-2016,Unknown,High,Unknown,['None'],"{23447432, 28278233, 1131698, 859763, 64381180, 63054742, 60107702, 68194361, 59491644, 1477822}"
52308230,s-,2012-2016,Unknown,High,Unknown,['Melanesia'],"{33986, 19020089, 10361674, 64294475, 64338539, 30067435, 48050259, 64433204, 10511033, 33187517}"
51723838,e-k,2012-2016,20th century,Medium-High,Man,['Northern Europe'],"{69810531, 58680163, 27516743, 21525582, 28464047, 51926518, 1852601, 7438297, 31960669, 20301151}"
35882506,s-,2012-2016,20th century,High,Unknown,['None'],"{39799843, 39632477, 39632965, 2848935, 56150509, 24247285, 39737592, 12678778, 4607133, 14347262}"
39855840,s-,2012-2016,20th century,Medium-High,Unknown,['None'],"{13715746, 15770882, 36036485, 15773769, 15767568, 41762261, 15693784, 25664922, 3547390, 5688127}"
41577685,a-d,2012-2016,21st century,Medium-High,Unknown,['Western Asia'],"{64609497, 592805, 32586283, 1145971, 23876372, 66307102, 38382329, 31028666, 65660126, 66529919}"
51396743,a-d,2012-2016,20th century,Medium-High,Unknown,['None'],"{31098081, 62995490, 66576067, 61375076, 62199982, 63345295, 66217520, 48081328, 62929911, 60170397}"
44632586,s-,2012-2016,21st century,Medium-Low,Unknown,['Northern America'],"{1658948, 68913892, 14571652, 33538955, 32777228, 3847260, 10010996, 28436212, 63499638, 68560636}"
47083707,a-d,2012-2016,Unknown,High,Unknown,['Eastern Europe'],"{20573730, 1159108, 19020089, 21896, 10361674, 30067435, 21906160, 48050259, 10511033, 33187517}"
41968585,l-r,2012-2016,20th century,Medium-High,Unknown,['None'],"{53879559, 10361674, 21906160, 56546226, 48050259, 10511033, 20974359, 5905817, 33187517, 39272319}"
46531699,e-k,2012-2016,21st century,Medium-Low,Unknown,['Northern Europe'],"{44706979, 56814088, 22264874, 12118094, 12306288, 474130, 4810226, 43358898, 44096122, 4378460}"
36307532,l-r,2012-2016,Pre-1900s,Medium-High,Unknown,['Western Asia'],"{57314914, 468738, 9182718, 15868840, 39995821, 65338287, 32592049, 32592118, 9811194, 31077886}"
39807819,l-r,2012-2016,20th century,High,Unknown,['None'],"{18597606, 17747336, 2648713, 1092244, 53850231, 1031257, 8691259, 38782909, 30877598, 6515551}"
38264234,e-k,2012-2016,21st century,Medium-High,Unknown,['None'],"{35697984, 62423617, 43112164, 62491972, 2861734, 38235695, 69214896, 14565999, 67093268, 56224244}"
51109302,s-,2012-2016,Pre-1900s,Medium-High,Man,['None'],"{7306656, 48252577, 12767551, 18616295, 67069407, 57768654, 63475216, 11948060, 9538877, 26085055}"
43091622,s-,2012-2016,21st century,High,Unknown,['Eastern Europe'],"{9275651, 121579, 16455020, 7518607, 7473202, 25131826, 37894681, 9275642, 40606204, 23203167}"
43390495,e-k,2012-2016,21st century,High,Unknown,['Western Europe'],"{15046689, 44528514, 53296324, 37228201, 49643561, 32185974, 22885978, 47647612, 56392925, 37238718}"
37934355,e-k,2012-2016,20th century,High,Woman,['Western Europe'],"{24067873, 9258562, 39087716, 60063239, 11916783, 64683600, 19660531, 27483989, 57034039, 3947359}"
49049283,a-d,2012-2016,20th century,High,Unknown,['Southern Europe'],"{42112294, 22386119, 32072939, 42795922, 38139060, 38139092, 57924118, 69153113, 25833082, 441919}"
41386653,s-,2012-2016,Pre-1900s,High,Unknown,['Eastern Asia'],"{1649408, 355208, 5305711, 33341426, 17504086, 64743863, 39151320, 4043418, 4483643, 759326}"
40005896,e-k,2012-2016,Pre-1900s,Medium-High,Unknown,['None'],"{55149634, 1597635, 36886187, 62614064, 5200212, 28352822, 38469658, 62287131, 36916891, 31910526}"
49842103,l-r,2012-2016,21st century,High,Unknown,['None'],"{67352320, 66235521, 54517577, 13571915, 6199435, 47137229, 47801429, 55254997, 202487, 486012}"
49307554,s-,2012-2016,21st century,Medium-High,Unknown,['None'],"{68636715, 68636779, 68641070, 49307407, 49298417, 68618642, 65218867, 68627896, 47587101, 66156094}"
51305327,a-d,2012-2016,21st century,High,Unknown,['Eastern Europe'],"{51305376, 25998080, 57757957, 49034950, 54495015, 11371976, 49855793, 54381745, 10534772, 51305279}"
62738560,s-,2017-2022,20th century,Low,Unknown,['Western Europe'],"{30067435, 17615918, 1220464, 10511033, 48050259, 41762261, 12577846, 36715320, 19020089, 3547390}"
69582942,a-d,2017-2022,20th century,Medium-Low,Man,['Western Europe'],"{1888033, 53737000, 60188298, 58829393, 25284179, 29176788, 3583093, 59426074, 10476253, 28785022}"
66067110,e-k,2017-2022,Unknown,Low,Unknown,['None'],"{11400896, 1650049, 11400801, 10051557, 45264844, 66067135, 45264882, 11400627, 18451642, 27149759}"
65715885,a-d,2017-2022,20th century,Low,Unknown,['None'],"{24685025, 42414114, 32185891, 34514178, 3873641, 53591916, 65734701, 59866903, 24783059, 34558615}"
60072180,a-d,2017-2022,Unknown,Medium-High,Unknown,['None'],"{53258595, 41855017, 24397995, 53273517, 24408181, 31001689, 24410426, 24413053, 37824607, 24388671}"
66010067,l-r,2017-2022,Unknown,Low,Unknown,['Northern Europe'],"{26100192, 38745273, 1355846, 28562760, 38770302, 63391979, 63003733, 37314681, 63543579, 26345310}"
59272457,e-k,2017-2022,20th century,Medium-High,Woman,['Northern America'],"{55671937, 4471203, 42976259, 48906860, 25343186, 60029236, 69306778, 36941533, 53900030, 42978079}"
66170776,e-k,2017-2022,20th century,Low,Man,['None'],"{58367913, 21991564, 37099629, 8283570, 1296435, 42148150, 1348953, 55752572, 69621629, 1341119}"
55118668,l-r,2017-2022,20th century,Medium-Low,Unknown,['Northern America'],"{55909953, 307011, 1615913, 69578028, 46955534, 14667003, 17395825, 31809333, 39441595, 1615900}"
58612143,s-,2017-2022,Unknown,Low,Unknown,['None'],"{42291779, 12175300, 27077251, 12717770, 40634445, 63994029, 12899571, 55292735, 34017878, 22946943}"
61294603,s-,2017-2022,Pre-1900s,Low,Man,['None'],"{7783299, 26200648, 6793481, 4896313, 69583314, 46755863, 22862809, 69509562, 41013851, 50816381}"
69138439,l-r,2017-2022,20th century,Low,Man,['Eastern Europe'],"{9751040, 18472960, 18564899, 3088773, 14112311, 16940680, 36470475, 2294256, 45094647, 2361307}"
55466563,l-r,2017-2022,Pre-1900s,Low,Man,['None'],"{13125889, 6790277, 43195781, 68297032, 57970544, 32832626, 69594610, 47488792, 13667867, 51557471}"
53079779,a-d,2017-2022,Pre-1900s,Low,Man,['None'],"{7656324, 40881508, 53627880, 8015017, 38403854, 56741567, 56739767, 53620057, 6369309, 42213471}"
67547974,e-k,2017-2022,Pre-1900s,Low,Man,['None'],"{33737152, 5168161, 27742158, 69070384, 36448530, 42441401, 53951512, 37037017, 62822139, 53717726}"
67675757,l-r,2017-2022,Unknown,High,Unknown,['None'],"{53670179, 68592873, 29168972, 29208077, 8200879, 11069462, 13296342, 43133368, 65068441, 69078366}"
55356073,l-r,2017-2022,Unknown,Medium-Low,Unknown,['None'],"{24222882, 42597443, 13433156, 9555653, 18516071, 25076970, 25659090, 62430390, 43330748, 49207423}"
61126082,s-,2017-2022,Unknown,Medium-Low,Unknown,['None'],"{30067435, 17615918, 1220464, 10511033, 48050259, 41762261, 36715320, 19020089, 39583099, 3547390}"
66988845,l-r,2017-2022,21st century,Medium-High,Unknown,['South-eastern Asia'],"{58057856, 31552193, 68586627, 13616073, 39032461, 32433519, 31823538, 65787284, 56285879, 66451295}"
62864518,a-d,2017-2022,21st century,Low,Unknown,['Eastern Africa'],"{69161632, 64735304, 67010506, 65467923, 63804437, 62768661, 64787256, 66173881, 65186075, 69828510}"
54282008,l-r,2017-2022,Unknown,Medium-High,Unknown,['None'],"{26581162, 67461292, 53756044, 17615918, 1220464, 41762261, 36715320, 21776377, 39583099, 3547390}"
53990551,a-d,2017-2022,Unknown,Medium-Low,Unknown,['None'],"{45546625, 63133698, 53462275, 53620322, 57047560, 54462666, 53853802, 53931981, 45647315, 53921785}"
64065121,e-k,2017-2022,Unknown,High,Unknown,['None'],"{26103936, 25735173, 2802981, 923055, 24357071, 29841329, 30541235, 2125817, 6047610, 34180476}"
58699235,e-k,2017-2022,20th century,Medium-Low,Man,['None'],"{7237120, 1042342, 5807735, 4650698, 26431819, 31971381, 4465718, 40042007, 10046840, 41338623}"
61764387,e-k,2017-2022,21st century,Medium-Low,Unknown,['Eastern Africa'],"{6100224, 25380647, 17447369, 62391629, 13080367, 66212943, 2344465, 2597075, 20507094, 1036285}"
67901559,s-,2017-2022,21st century,Low,Unknown,['Northern Europe'],"{47103112, 40219402, 68636715, 68636779, 47112268, 28980906, 12330418, 24200661, 25370326, 39944029}"
52839191,l-r,2017-2022,21st century,Low,Man,['None'],"{67032547, 16307943, 69546025, 2964330, 65055979, 9803278, 67854768, 69430585, 69001883, 69561917}"
61264142,e-k,2017-2022,Unknown,Medium-Low,Unknown,['None'],"{10684290, 61243940, 51331272, 60219594, 40937323, 60504813, 63518381, 689678, 25667125, 69372799}"
53945817,s-,2017-2022,20th century,Medium-Low,Man,['None'],"{29869890, 40043620, 69164805, 19003496, 69217803, 60693996, 36618445, 38793517, 37166157, 1610360}"
63979454,a-d,2017-2022,Unknown,High,Unknown,['None'],"{26581162, 30067435, 17615918, 1220464, 10511033, 41762261, 36715320, 19020089, 39583099, 3547390}"
52852632,e-k,2017-2022,21st century,Low,Unknown,['None'],"{55554528, 55533571, 63794149, 52758695, 61795975, 63776043, 49980151, 62717464, 56635929, 63787070}"
61786542,s-,2017-2022,21st century,Medium-High,Unknown,"['Northern Europe', 'Western Asia', 'Northern America', 'Western Europe']","{32678690, 63189544, 32311433, 50318410, 63141677, 63779599, 24816214, 58450520, 2628538, 59604956}"
60593784,l-r,2017-2022,21st century,Medium-Low,Unknown,['None'],"{44575267, 56467683, 45643045, 53143598, 42826544, 5109976, 37605562, 62023676, 46626014, 37607519}"
55249557,e-k,2017-2022,Unknown,Medium-High,Unknown,['Central Asia'],"{67598146, 15154216, 36305069, 18959219, 60695252, 55319222, 58264727, 55235192, 59051062, 55319003}"
54216488,a-d,2017-2022,21st century,Medium-High,Unknown,['None'],"{922592, 61747681, 15664674, 6736034, 119202, 63702854, 3056719, 56988307, 23875219, 27610901}"
68955172,a-d,2017-2022,21st century,Medium-Low,Unknown,['Eastern Europe'],"{66163778, 41661958, 40933545, 37333771, 57633421, 67279406, 2475538, 49634163, 69096727, 38868665}"
62795711,s-,2017-2022,20th century,Medium-High,Man,['Western Europe'],"{56224416, 24189824, 8335490, 27174311, 5381772, 66358447, 38975347, 20890836, 20678420, 65946492}"
53014646,s-,2017-2022,Unknown,Medium-High,Unknown,['Western Asia'],"{59103608, 66980645, 63696229, 38488201, 38478154, 38496363, 38403274, 38401705, 38408271, 63261528}"
64234525,s-,2017-2022,Unknown,High,Unknown,['None'],"{31437795, 25272613, 18782694, 35152197, 31572104, 26943977, 25897398, 34118774, 31437176, 64261213}"
65527691,a-d,2017-2022,20th century,Medium-High,Man,['None'],"{32876482, 65550821, 36875304, 2152458, 465934, 41760718, 32654068, 21486102, 18804791, 26061211}"
64562495,a-d,2017-2022,Pre-1900s,Medium-Low,Man,['None'],"{69103136, 53848320, 54065114, 3918371, 51879879, 53600840, 65804623, 4299059, 18271637, 29435258}"
53445450,l-r,2017-2022,Pre-1900s,Medium-Low,Man,['None'],"{23464416, 31513189, 374886, 55153358, 28497296, 3216244, 1927478, 66470746, 19082010, 60785276}"
60425220,l-r,2017-2022,20th century,Medium-High,Man,['None'],"{43658278, 44597030, 10480778, 12715275, 10380240, 21906160, 10944408, 29385787, 32380222, 39272319}"
55233749,a-d,2017-2022,Pre-1900s,Medium-High,Unknown,['None'],"{51880160, 38546984, 34315179, 12086968, 15283759, 20170383, 66206904, 18847581, 27298142, 16268255}"
67965293,e-k,2017-2022,Pre-1900s,Medium-Low,Man,['None'],"{26581162, 30067435, 17615918, 1220464, 10511033, 41762261, 36715320, 19020089, 39583099, 3547390}"
56548409,e-k,2017-2022,20th century,High,Man,['None'],"{67025605, 69561893, 7395240, 68277867, 3286092, 23987021, 10246904, 12678800, 953267, 23932152}"
68214378,l-r,2017-2022,20th century,High,Man,['None'],"{17669316, 42107749, 11635076, 25387805, 17003248, 28359889, 55485460, 41913014, 22844473, 13889149}"
57276639,s-,2017-2022,21st century,High,Unknown,['None'],"{52773998, 2370992, 4949332, 47745588, 15069398, 46659353, 20033754, 55723677, 8135390, 5750495}"
54024736,s-,2017-2022,21st century,Medium-Low,Man,['Southern Asia'],"{16737382, 19020089, 30067435, 132494, 17615918, 1220464, 763667, 48050259, 40189494, 10511033}"
59133594,s-,2017-2022,Pre-1900s,Medium-Low,Unknown,['Northern Europe'],"{4623170, 24087011, 13220548, 15470374, 63244742, 6571720, 29427566, 3817776, 6570620, 18662623}"
67923447,a-d,2017-2022,20th century,High,Man,['Northern America'],"{35927776, 52616228, 22356933, 27869351, 51201928, 39397806, 22356942, 22356914, 22356856, 34058203}"
56008954,e-k,2017-2022,21st century,Medium-High,Unknown,['Central Asia'],"{34013825, 47483239, 64626956, 60671340, 39849774, 66402226, 64075544, 64554589, 67859006, 13898879}"
67423253,e-k,2017-2022,21st century,High,Man,['None'],"{57192644, 41108966, 40459017, 44053962, 14508683, 120238, 40448815, 30672082, 61904178, 38510367}"
67491308,s-,2017-2022,Pre-1900s,Medium-High,Man,['None'],"{39597696, 40914624, 40884162, 51379012, 65432683, 39597678, 67766959, 68575857, 12898737, 65252116}"
64961698,e-k,2017-2022,Pre-1900s,Medium-High,Unknown,['None'],"{44839520, 27582882, 27583077, 65618317, 31552143, 43347504, 59513878, 37938423, 8433947, 41032892}"
65677592,s-,2017-2022,20th century,High,Man,['Eastern Europe'],"{67799265, 19080663, 15781636, 49444525, 42092624, 17313362, 60328758, 19062103, 45710360, 49253910}"
59069789,l-r,2017-2022,21st century,High,Unknown,['Northern Europe'],"{68259843, 49643561, 42312471, 52773998, 19368465, 4949332, 20950903, 48679224, 59004890, 55723677}"
63698115,a-d,2017-2022,21st century,High,Unknown,['None'],"{65390432, 45342661, 66502888, 2396841, 17898988, 3775855, 3056719, 49990800, 15186547, 11074455}"
